sku,location_id,part_name,category,city,country_code,climate_zone,forecast_21d_units,forecast_avg_daily,forecast_peak_day_units,avg_temp_c,min_temp_c,max_temp_c,rain_days,snow_days,cold_snap_days,heatwave_days,weather_spike_days,temperature_drop_days,temperature_rise_days,payday_window_days,cold_risk_days,heat_risk_days,wet_risk_days,weather_risk_days,business_trigger_days,baseline_avg_daily,baseline_last_21d_units,baseline_21d_units,uplift_vs_baseline_percent,seasonality_score,weather_sensitivity_score,business_impact_score,current_stock,safety_stock,optimal_stock,min_order_qty,lead_time_days,pending_order_qty,supplier_id,supplier_name,supplier_country_code,reliability_score,avg_delay_days,available_stock,lead_time_demand,projected_stock_after_21d,coverage_days,required_stock,raw_reorder_need,recommended_order_qty,risk_status,lost_sales_risk_units,reorder_message,recommended_action,recommended_qty,priority,explanation
PEU-BRAKE-FLUID-DOT4,DK_CPH,Lichid frana DOT4 1L,brakes,Copenhagen,Denmark,North_Central,100.6716,4.7938857142857145,5.2095,1.08,-0.06,2.6,0,16,0,0,0,0,0,0,16,0,16,16,16,5.232142857142857,108.0,109.875,-8.38,0.0981,0.0096,19.61,270,40,80,40,10,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,270,47.938857142857145,169.3284,56.321731424191526,93.14835714285715,-176.85164285714285,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-BRAKE-PADS-F,RO_BUC,Placute frana fata,brakes,Bucharest,Romania,East,112.9004,5.376209523809524,6.3601,-0.7733333333333334,-2.37,0.23,0,21,0,0,0,0,0,3,21,0,21,21,21,5.875,120.0,123.375,-8.49,0.0954,0.0325,37.09,274,35,70,35,14,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,274,75.26693333333334,161.0996,50.96526610826367,116.62703333333334,-157.37296666666666,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-BRAKE-PADS-F,ES_MAD,Placute frana fata,brakes,Madrid,Spain,South,119.4112,5.686247619047619,6.3425,7.093809523809524,5.75,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,6.214285714285714,127.0,130.5,-8.5,0.1264,0.001,38.52,271,35,70,35,14,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,271,79.60746666666667,151.5888,47.65883768996885,120.94996666666667,-150.05003333333332,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-CABIN-CARBON,EE_TLL,Filtru habitaclu cu carbon,filters,Tallinn,Estonia,Nordic,121.3879,5.780376190476191,6.3281,-5.933333333333333,-7.29,-4.45,0,21,17,0,0,0,0,3,21,0,21,21,21,6.321428571428571,129.0,132.75,-8.56,1.1865,0.2439,67.41,332,45,90,45,10,0,SUP-FILTERS-FR,Filtres Auto France,FR,0.92,0.7,332,57.803761904761906,210.6121,57.4356982355765,109.1318619047619,-222.8681380952381,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-SPARK-PLUG,PL_WAW,Bujie benzina,maintenance,Warsaw,Poland,Central,110.3866,5.256504761904762,6.3594,-1.7014285714285713,-3.21,-0.84,0,21,0,0,0,0,0,3,21,0,21,21,21,5.75,118.0,120.75,-8.58,0.0976,0.0,16.84,275,40,80,40,14,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,275,73.59106666666666,164.6134,52.31612262141804,119.95046666666666,-155.04953333333333,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-AC-REFILL,CZ_PRG,Kit incarcare clima R134a/R1234yf,ac_cooling,Prague,Czechia,Central,56.5608,2.6933714285714285,3.1373,-1.0623809523809524,-2.47,0.02,0,21,0,0,0,0,0,3,21,0,21,21,21,2.946428571428572,58.0,61.87500000000001,-8.59,2.334,2.0266,79.95,214,15,30,15,14,0,SUP-CLIMATE-ES,Iberia Climate Systems,ES,0.87,1.3,214,37.7072,157.4392,79.45429222111186,55.844500000000004,-158.1555,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",reduce,184,medium,Stoc peste optim: acoperire 2.6x fata de cererea estimata pe 30 zile.
PEU-BATT-70AH,DE_BER,Baterie 70Ah AGM/EFB,battery,Berlin,Germany,Central,78.1367,3.7207952380952394,4.0728,0.1404761904761904,-1.21,0.86,0,21,0,0,0,0,0,0,21,0,21,21,21,4.071428571428571,81.0,85.5,-8.61,0.1564,0.8636,61.67,163,10,20,10,10,0,SUP-ELECTRIC-DE,Rhine Electric Parts,DE,0.91,0.8,163,37.20795238095239,84.8633,43.80782756419992,51.28075238095239,-111.71924761904761,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-OIL-FILTER,PL_WAW,Filtru ulei,maintenance,Warsaw,Poland,Central,179.6043,8.552585714285714,10.6418,-1.7014285714285713,-3.21,-0.84,0,21,0,0,0,0,0,3,21,0,21,21,21,9.375,193.0,196.875,-8.77,0.1026,0.0,27.79,477,85,170,85,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,477,59.8681,297.39570000000003,55.77260025943363,155.5099,-321.4901,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-BRAKE-FLUID-DOT4,EE_TLL,Lichid frana DOT4 1L,brakes,Tallinn,Estonia,Nordic,109.8915,5.232928571428571,6.121,-5.933333333333333,-7.29,-4.45,0,21,17,0,0,0,0,3,21,0,21,21,21,5.75,120.0,120.75,-8.99,0.0947,0.011,19.63,266,40,80,40,10,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,266,52.32928571428572,156.1085,50.831947261882014,98.45028571428571,-167.5497142857143,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-BRAKE-FLUID-DOT4,IT_MIL,Lichid frana DOT4 1L,brakes,Milan,Italy,South,103.4529,4.926328571428572,5.3729,5.016190476190476,3.72,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,5.428571428571429,112.0,114.0,-9.25,0.109,0.0215,24.86,268,40,80,40,10,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,268,49.263285714285715,164.5471,54.40155720687673,94.63618571428572,-173.36381428571428,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-OIL-5W30-5L,PL_WAW,Ulei motor 5W30 5L,maintenance,Warsaw,Poland,Central,153.4482,7.307057142857143,9.1507,-1.7014285714285713,-3.21,-0.84,0,21,0,0,0,0,0,3,21,0,21,21,21,8.053571428571429,164.0,169.125,-9.27,0.1039,0.0,42.0,409,70,140,70,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,409,51.1494,255.5518,55.97327843898561,130.3001,-278.6999,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-OIL-FILTER,CZ_PRG,Filtru ulei,maintenance,Prague,Czechia,Central,172.4362,8.211247619047619,10.2101,-1.0623809523809524,-2.47,0.02,0,21,0,0,0,0,0,3,21,0,21,21,21,9.053571428571429,185.0,190.125,-9.3,0.0982,0.0,25.84,479,85,170,85,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,479,57.47873333333333,306.5638,58.33461172870404,152.68883333333335,-326.3111666666666,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-AIR-FILTER,FR_PAR,Filtru aer motor,filters,Paris,France,West,145.1792,6.913295238095238,7.6026,4.016666666666667,2.64,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.625,158.0,160.125,-9.33,0.0813,0.0,23.9,385,65,130,65,10,0,SUP-FILTERS-FR,Filtres Auto France,FR,0.92,0.7,385,69.13295238095239,239.8208,55.68978772795592,141.73555238095238,-243.26444761904762,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-BRAKE-PADS-F,EE_TLL,Placute frana fata,brakes,Tallinn,Estonia,Nordic,127.8469,6.087947619047619,6.9523,-5.933333333333333,-7.29,-4.45,0,21,17,0,0,0,0,3,21,0,21,21,21,6.714285714285714,138.0,141.0,-9.33,0.0943,0.0,32.0,268,35,70,35,14,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,268,85.23126666666667,140.1531,44.02139649495352,127.18356666666666,-140.81643333333335,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-SUMMER-TIRE-205,NL_AMS,Anvelopa vara 205/55R16,tires,Amsterdam,Netherlands,West,39.6673,1.8889190476190476,1.9927,2.947142857142857,1.6,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0892857142857144,41.0,43.875,-9.59,2.6295,0.0,60.22,219,20,40,20,21,0,SUP-TIRES-PL,Central Europe Tyres,PL,0.89,1.0,219,39.6673,179.3327,115.93926395987266,61.66,-157.34,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",reduce,179,medium,"Stoc peste optim: acoperire 3.9x fata de cererea estimata pe 30 zile. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-AC-REFILL,IT_MIL,Kit incarcare clima R134a/R1234yf,ac_cooling,Milan,Italy,South,56.9394,2.7114,2.9844,5.016190476190476,3.72,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,58.0,63.0,-9.62,2.79,4.4302,94.86,215,15,30,15,14,0,SUP-CLIMATE-ES,Iberia Climate Systems,ES,0.87,1.3,215,37.959599999999995,158.0606,79.29479999454156,55.943999999999996,-159.056,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",reduce,185,medium,Stoc peste optim: acoperire 2.6x fata de cererea estimata pe 30 zile.
PEU-BRAKE-FLUID-DOT4,FR_PAR,Lichid frana DOT4 1L,brakes,Paris,France,West,110.1475,5.245119047619047,5.7984,4.016666666666667,2.64,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.803571428571429,119.0,121.875,-9.62,0.1177,0.0,20.91,266,40,80,40,10,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,266,52.451190476190476,155.85250000000002,50.71380589673008,98.24959047619048,-167.75040952380954,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-CABIN-CARBON,ES_MAD,Filtru habitaclu cu carbon,filters,Madrid,Spain,South,113.0974,5.385590476190476,5.8924,7.093809523809524,5.75,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,5.964285714285714,119.0,125.25,-9.7,1.1253,0.2813,67.08,334,45,90,45,10,0,SUP-FILTERS-FR,Filtres Auto France,FR,0.92,0.7,334,53.85590476190476,220.9026,62.01732928994022,104.74830476190475,-229.25169523809524,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-AC-REFILL,DK_CPH,Kit incarcare clima R134a/R1234yf,ac_cooling,Copenhagen,Denmark,North_Central,56.1911,2.675766666666666,3.0098,1.08,-0.06,2.6,0,16,0,0,0,0,0,0,16,0,16,16,16,2.9642857142857144,59.0,62.25,-9.73,2.1332,1.612,79.0,214,15,30,15,14,0,SUP-CLIMATE-ES,Iberia Climate Systems,ES,0.87,1.3,214,37.46073333333332,157.8089,79.97704833117675,55.47053333333332,-158.52946666666668,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",reduce,184,medium,Stoc peste optim: acoperire 2.6x fata de cererea estimata pe 30 zile.
PEU-BRAKE-PADS-F,FR_PAR,Placute frana fata,brakes,Paris,France,West,126.9433,6.044919047619048,6.8677,4.016666666666667,2.64,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.714285714285714,140.0,141.0,-9.97,0.1053,0.0,35.52,267,35,70,35,14,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,267,84.62886666666668,140.0567,44.169318683572165,126.49656666666668,-140.5034333333333,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-ADBLUE-10L,SE_STO,AdBlue 10L,consumables,Stockholm,Sweden,Nordic,143.2866,6.823171428571428,7.4504,-4.496666666666667,-5.53,-3.03,0,21,9,0,0,0,0,0,21,0,21,21,21,7.589285714285714,158.0,159.375,-10.09,0.0747,0.0307,27.52,369,60,120,60,7,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,369,47.7622,225.7134,54.08041550508753,115.21260000000001,-253.7874,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-BRAKE-FLUID-DOT4,SE_STO,Lichid frana DOT4 1L,brakes,Stockholm,Sweden,Nordic,109.5187,5.21517619047619,5.738,-4.496666666666667,-5.53,-3.03,0,21,9,0,0,0,0,0,21,0,21,21,21,5.803571428571429,119.0,121.875,-10.14,0.1184,0.0,21.15,266,40,80,40,10,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,266,52.1517619047619,156.4813,51.004978409125144,97.8897619047619,-168.11023809523812,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-BRAKE-PADS-F,DK_CPH,Placute frana fata,brakes,Copenhagen,Denmark,North_Central,118.8764,5.660780952380953,6.313,1.08,-0.06,2.6,0,16,0,0,0,0,0,0,16,0,16,16,16,6.303571428571429,127.0,132.375,-10.2,0.1029,0.0,31.96,271,35,70,35,14,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,271,79.25093333333334,152.1236,47.87324477071866,120.56393333333334,-150.43606666666665,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-AC-REFILL,SE_STO,Kit incarcare clima R134a/R1234yf,ac_cooling,Stockholm,Sweden,Nordic,59.262,2.822,3.1966,-4.496666666666667,-5.53,-3.03,0,21,9,0,0,0,0,0,21,0,21,21,21,3.142857142857143,63.0,66.0,-10.21,2.1555,1.5468,82.43,213,15,30,15,14,0,SUP-CLIMATE-ES,Iberia Climate Systems,ES,0.87,1.3,213,39.508,153.738,75.47835737832835,57.7046,-155.2954,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",reduce,183,medium,Stoc peste optim: acoperire 2.5x fata de cererea estimata pe 30 zile.
PEU-BRAKE-FLUID-DOT4,NL_AMS,Lichid frana DOT4 1L,brakes,Amsterdam,Netherlands,West,103.3196,4.919980952380952,5.6377,2.947142857142857,1.6,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,5.482142857142857,111.0,115.125,-10.25,0.1014,0.0,16.96,269,40,80,40,10,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,269,49.19980952380952,165.68040000000002,54.6749973076266,94.83750952380952,-174.1624904761905,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-CABIN-CARBON,NL_AMS,Filtru habitaclu cu carbon,filters,Amsterdam,Netherlands,West,120.3171,5.729385714285714,6.2838,2.947142857142857,1.6,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,6.392857142857143,131.0,134.25,-10.38,1.1787,0.2285,65.79,331,45,90,45,10,0,SUP-FILTERS-FR,Filtres Auto France,FR,0.92,0.7,331,57.293857142857135,210.68290000000002,57.77232651702163,108.57765714285713,-222.42234285714287,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-OIL-5W30-5L,EE_TLL,Ulei motor 5W30 5L,maintenance,Tallinn,Estonia,Nordic,162.6215,7.743880952380953,9.5553,-5.933333333333333,-7.29,-4.45,0,21,17,0,0,0,0,3,21,0,21,21,21,8.642857142857142,178.0,181.5,-10.4,0.1001,0.0,42.41,403,70,140,70,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,403,54.207166666666666,240.3785,52.041082557578584,133.76246666666665,-269.2375333333333,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-CABIN-CARBON,FI_HEL,Filtru habitaclu cu carbon,filters,Helsinki,Finland,Nordic,127.6506,6.0786,6.683,-6.748571428571428,-8.29,-5.81,0,21,21,0,0,0,0,0,21,0,21,21,21,6.785714285714286,135.0,142.5,-10.42,1.1753,0.2469,67.73,330,45,90,45,10,0,SUP-FILTERS-FR,Filtres Auto France,FR,0.92,0.7,330,60.786,202.3494,54.288807572663515,112.469,-217.531,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-BRAKE-PADS-F,IT_MIL,Placute frana fata,brakes,Milan,Italy,South,120.0532,5.716819047619048,6.4562,5.016190476190476,3.72,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,6.392857142857143,131.0,134.25,-10.57,0.0968,0.0148,36.3,271,35,70,35,14,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,271,80.03546666666668,150.9468,47.403975941636745,121.49166666666667,-149.50833333333333,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-SUMMER-TIRE-205,SE_STO,Anvelopa vara 205/55R16,tires,Stockholm,Sweden,Nordic,40.9097,1.9480809523809524,2.0781,-4.496666666666667,-5.53,-3.03,0,21,9,0,0,0,0,0,21,0,21,21,21,2.1785714285714284,46.0,45.74999999999999,-10.58,2.6566,0.0,62.33,217,20,40,20,21,0,SUP-TIRES-PL,Central Europe Tyres,PL,0.89,1.0,217,40.9097,176.0903,111.39161765488453,62.9878,-154.0122,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",reduce,177,medium,"Stoc peste optim: acoperire 3.7x fata de cererea estimata pe 30 zile. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-CABIN-CARBON,IT_MIL,Filtru habitaclu cu carbon,filters,Milan,Italy,South,116.9824,5.5705904761904765,6.0528,5.016190476190476,3.72,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,6.232142857142857,125.0,130.875,-10.62,1.1276,0.1619,63.36,332,45,90,45,10,0,SUP-FILTERS-FR,Filtres Auto France,FR,0.92,0.7,332,55.70590476190476,215.01760000000002,59.5986981667955,106.75870476190477,-225.24129523809523,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-SPARK-PLUG,FR_PAR,Bujie benzina,maintenance,Paris,France,West,117.7708,5.608133333333333,6.5182,4.016666666666667,2.64,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.285714285714286,128.0,132.0,-10.78,0.0972,0.0038,21.81,271,40,80,40,14,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,271,78.51386666666666,153.2292,48.32266559473165,125.03206666666665,-145.96793333333335,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-SPARK-PLUG,IT_MIL,Bujie benzina,maintenance,Milan,Italy,South,111.9816,5.332457142857143,6.6367,5.016190476190476,3.72,5.97,0,0,0,0,0,0,0,0,0,0,0,0,0,5.982142857142857,125.0,125.625,-10.86,0.1022,0.0063,22.8,270,40,80,40,14,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,270,74.6544,158.01839999999999,50.63330883556329,121.2911,-148.7089,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-CABIN-CARBON,RO_BUC,Filtru habitaclu cu carbon,filters,Bucharest,Romania,East,108.5561,5.169338095238095,5.6496,-0.7733333333333334,-2.37,0.23,0,21,0,0,0,0,0,3,21,0,21,21,21,5.803571428571429,118.0,121.875,-10.93,1.1368,0.1604,60.88,337,45,90,45,10,0,SUP-FILTERS-FR,Filtres Auto France,FR,0.92,0.7,337,51.693380952380956,228.44389999999999,65.19208622054578,102.34298095238096,-234.65701904761903,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-AC-REFILL,NL_AMS,Kit incarcare clima R134a/R1234yf,ac_cooling,Amsterdam,Netherlands,West,57.101,2.719095238095238,3.0254,2.947142857142857,1.6,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0535714285714284,60.0,64.125,-10.95,2.1444,1.525,79.81,213,15,30,15,14,0,SUP-CLIMATE-ES,Iberia Climate Systems,ES,0.87,1.3,213,38.06733333333333,155.899,78.33485149065898,56.09273333333333,-156.90726666666666,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",reduce,183,medium,Stoc peste optim: acoperire 2.6x fata de cererea estimata pe 30 zile.
PEU-AIR-FILTER,SE_STO,Filtru aer motor,filters,Stockholm,Sweden,Nordic,145.7843,6.942109523809524,7.599,-4.496666666666667,-5.53,-3.03,0,21,9,0,0,0,0,0,21,0,21,21,21,7.803571428571429,162.0,163.875,-11.04,0.0821,0.0424,32.49,385,65,130,65,10,0,SUP-FILTERS-FR,Filtres Auto France,FR,0.92,0.7,385,69.42109523809523,239.2157,55.45863879285071,142.02009523809522,-242.97990476190478,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-SPARK-PLUG,ES_MAD,Bujie benzina,maintenance,Madrid,Spain,South,106.8821,5.089623809523809,6.1788,7.093809523809524,5.75,7.96,0,0,0,0,0,0,0,0,0,0,0,0,0,5.732142857142857,118.0,120.375,-11.21,0.1044,0.013,24.28,273,40,80,40,14,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,273,71.25473333333333,166.11790000000002,53.638531368590634,117.43353333333333,-155.56646666666666,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-BRAKE-PADS-F,DE_BER,Placute frana fata,brakes,Berlin,Germany,Central,118.1643,5.6268714285714285,6.4006,0.1404761904761904,-1.21,0.86,0,21,0,0,0,0,0,0,21,0,21,21,21,6.339285714285714,127.0,133.125,-11.24,0.1132,0.0142,41.48,272,35,70,35,14,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,272,78.7762,153.8357,48.33946449876355,120.1768,-151.82319999999999,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-ADBLUE-10L,FI_HEL,AdBlue 10L,consumables,Helsinki,Finland,Nordic,144.9607,6.902890476190477,7.5824,-6.748571428571428,-8.29,-5.81,0,21,21,0,0,0,0,0,21,0,21,21,21,7.785714285714286,158.0,163.5,-11.34,0.0834,0.0246,30.0,368,60,120,60,7,0,SUP-FLUIDS-EU,EuroFluids Logistics,DE,0.93,0.6,368,48.320233333333334,223.0393,53.31099312068129,115.90263333333334,-252.09736666666666,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-CABIN-CARBON,DE_BER,Filtru habitaclu cu carbon,filters,Berlin,Germany,Central,116.3214,5.539114285714286,6.0237,0.1404761904761904,-1.21,0.86,0,21,0,0,0,0,0,0,21,0,21,21,21,6.25,125.0,131.25,-11.37,1.1901,0.2239,65.5,334,45,90,45,10,0,SUP-FILTERS-FR,Filtres Auto France,FR,0.92,0.7,334,55.39114285714285,217.67860000000002,60.29843806670828,106.41484285714286,-227.58515714285716,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,Stocul acopera forecast-ul pe orizontul analizat.
PEU-BRAKE-PADS-F,NL_AMS,Placute frana fata,brakes,Amsterdam,Netherlands,West,120.228,5.725142857142857,6.409,2.947142857142857,1.6,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,6.464285714285714,131.0,135.75,-11.43,0.1015,0.0086,37.55,271,35,70,35,14,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,271,80.152,150.772,47.33505511165321,121.561,-149.439,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-OIL-FILTER,RO_BUC,Filtru ulei,maintenance,Bucharest,Romania,East,166.4034,7.923971428571429,9.6243,-0.7733333333333334,-2.37,0.23,0,21,0,0,0,0,0,3,21,0,21,21,21,8.946428571428571,185.0,187.875,-11.43,0.0986,0.0338,34.4,481,85,170,85,7,0,SUP-MAINT-DE,DACH Maintenance Parts,DE,0.94,0.5,481,55.467800000000004,314.59659999999997,60.70187703653039,150.09210000000002,-330.9079,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
PEU-BRAKE-FLUID-DOT4,DE_BER,Lichid frana DOT4 1L,brakes,Berlin,Germany,Central,102.6087,4.886128571428571,5.3045,0.1404761904761904,-1.21,0.86,0,21,0,0,0,0,0,0,21,0,21,21,21,5.517857142857143,111.0,115.875,-11.45,0.1002,0.0,15.36,271,40,80,40,10,0,SUP-BRAKES-IT,Nord Italia Braking,IT,0.88,1.1,271,48.861285714285714,168.3913,55.46312189194912,94.16578571428572,-176.83421428571427,0,ok,0.0,"Monitorizeaza, stocul acopera scenariul curent.",monitor,0,low,"Stocul acopera forecast-ul pe orizontul analizat. Include fereastra de salariu, unde istoricul are uplift de cerere."
