forecast_generated_at_utc,forecast_date,horizon_day,timestamp,sku,part_name,category,seasonality_profile,location_id,city,country_code,climate_zone,predicted_quantity,raw_predicted_quantity,local_guard_prediction,sale_probability,conditional_quantity_if_sale,two_stage_predicted_quantity,prediction_scope,local_calibration_weight,local_calibration_scale,predicted_revenue_eur,temperature_c,temp_change_3d_c,rain_mm,snow_cm,weather_spike_flag,cold_snap_flag,heatwave_flag,is_payday_window,event_type,event_multiplier,segment_name,cluster,seasonality_score,weather_sensitivity_score,uplift_cold_snap_flag,uplift_heatwave_flag,uplift_weather_spike_flag,uplift_temperature_drop_flag,uplift_temperature_rise_flag,uplift_is_payday_window,uplift_promotion_flag,uplift_service_campaign_flag,trigger_effect,expected_quantity,mild_weather_quantity,severe_weather_quantity,promo_payday_quantity,pessimistic_quantity,optimistic_quantity
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,EE_TLL,Tallinn,Estonia,Nordic,9.0447,9.0447,9.0447,1.0,9.1397,9.1397,sku_location_raw_fallback,1.0,1.0,162.8,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,fast_moving_stable,2,0.9531,0.402,0.1587,0.0956,0.402,0.1114,0.0956,0.0845,0.3714,0.3823,0.1587,9.0447,8.699537163500938,9.5470878615,9.0447,7.829583447150845,10.401405
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.4279,6.4279,6.4279,1.0,6.4699,6.4699,sku_location_raw_fallback,1.0,1.0,932.05,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,fast_moving_stable,2,0.5762,0.6051,0.6051,-0.1704,0.4183,0.5787,-0.1704,0.0878,0.0608,-0.0599,0.6051,6.4279,5.583283243983198,7.7892328015,6.4279,5.024954919584879,7.7892328015
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,EE_TLL,Tallinn,Estonia,Nordic,2.7775,2.7775,2.7775,1.0,2.7171,2.7171,sku_location_raw_fallback,1.0,1.0,108.32,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,summer_heat_sensitive,3,2.149,1.542,-0.5995,1.542,-0.5309,0.2723,1.542,0.0432,-0.0961,-0.6146,0.0,2.7775,2.7774972225027774,2.7775,2.7775,2.4997475002524996,3.1941249999999997
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.7203,5.7203,5.7203,1.0,5.7622,5.7622,sku_location_raw_fallback,1.0,1.0,108.69,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,fast_moving_stable,2,1.1865,0.2439,-0.316,0.2439,-0.2546,-0.1221,0.2439,0.0712,0.1291,0.2046,0.0,5.7203,5.720294279705721,5.7203,5.7203,5.148264851735149,6.578345
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,EE_TLL,Tallinn,Estonia,Nordic,2.2306,2.2306,2.2306,1.0,2.1914,2.1914,sku_location_raw_fallback,1.0,1.0,160.61,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,fast_moving_stable,2,2.6972,0.0,-0.5363,-0.3344,-0.4549,-0.3149,-0.3344,0.0894,0.096,0.6293,0.0,2.2306,2.2305977694022308,2.2306,2.2306,2.007537992462008,2.56519
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,EE_TLL,Tallinn,Estonia,Nordic,12.5827,12.5827,12.5827,1.0,12.4753,12.4753,sku_location_raw_fallback,1.0,1.0,981.45,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,winter_weather_sensitive,4,2.749,1.3021,0.736,0.3475,1.3021,0.8649,0.3475,0.0542,0.7279,0.7217,0.736,12.5827,10.627271429669403,15.824003520000002,12.5827,9.564544286702462,15.824003520000002
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,EE_TLL,Tallinn,Estonia,Nordic,9.6871,9.6871,9.6871,1.0,9.6096,9.6096,sku_location_raw_fallback,1.0,1.0,82.34,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,fast_moving_stable,2,0.8526,0.3546,0.299,0.3055,0.3546,0.339,0.3055,0.0845,0.2259,0.0457,0.299,9.6871,9.013343555856192,10.700855014999998,9.6871,8.112009200270574,11.140164999999998
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,EE_TLL,Tallinn,Estonia,Nordic,8.9997,8.9997,8.9997,1.0,8.9345,8.9345,sku_location_raw_fallback,1.0,1.0,143.99,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,fast_moving_stable,2,0.8516,0.3634,0.3042,0.3243,0.3634,0.3562,0.3243,0.0897,0.2329,0.0599,0.3042,8.9997,8.363637039508353,9.957898059000001,8.9997,7.527273335557518,10.349655
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,EE_TLL,Tallinn,Estonia,Nordic,7.7146,7.7146,7.7146,1.0,7.7353,7.7353,sku_location_raw_fallback,1.0,1.0,324.01,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,salary_event_sensitive,0,0.1001,0.0,-0.024,-0.0999,-0.0345,-0.0219,-0.0999,0.3615,0.0278,-0.0378,0.0,7.7146,7.714592285407715,7.7146,7.7146,6.943133056866944,8.871789999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,EE_TLL,Tallinn,Estonia,Nordic,8.4853,8.4853,8.4853,1.0,8.4573,8.4573,sku_location_raw_fallback,1.0,1.0,76.37,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,salary_event_sensitive,0,0.0905,0.0,-0.0201,-0.0986,-0.0326,-0.0228,-0.0986,0.357,0.0381,-0.0286,0.0,8.4853,8.485291514708486,8.4853,8.4853,7.636762363237637,9.758094999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.923,6.923,6.923,1.0,6.9311,6.9311,sku_location_raw_fallback,1.0,1.0,103.84,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,fast_moving_stable,2,0.0751,0.022,-0.0093,-0.008,-0.0012,0.022,-0.008,0.087,0.1066,0.0057,0.0,6.923,6.9229930770069235,6.923,6.923,6.230693769306232,7.961449999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.0185,6.0185,6.0185,1.0,6.0037,6.0037,sku_location_raw_fallback,1.0,1.0,282.87,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,salary_event_sensitive,0,0.0943,0.0,-0.0191,-0.054,-0.0192,-0.0132,-0.054,0.2555,0.0871,-0.0138,0.0,6.0185,6.018493981506019,6.0185,6.0185,5.416644583355417,6.921275
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,EE_TLL,Tallinn,Estonia,Nordic,7.898,7.898,7.898,1.0,7.932,7.932,sku_location_raw_fallback,1.0,1.0,47.39,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,fast_moving_stable,2,0.6324,0.3111,0.2576,0.0307,0.3111,0.0637,0.0307,0.0942,0.1825,0.086,0.2576,7.898,7.420135832266223,8.61008368,7.898,6.678122249039601,9.082699999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.335,6.335,6.335,1.0,6.3847,6.3847,sku_location_raw_fallback,1.0,1.0,221.72,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,fast_moving_stable,2,1.1583,0.2679,0.066,0.2678,0.2679,0.2581,0.2678,0.0956,0.3995,0.3881,0.066,6.335,6.232163077065345,6.4813385,6.335,5.608946769358811,7.28525
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.8664,6.8664,6.8664,1.0,6.8689,6.8689,sku_location_raw_fallback,1.0,1.0,89.26,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,fast_moving_stable,2,0.065,0.0217,-0.01,0.0035,-0.0057,0.0217,0.0035,0.073,0.0934,0.0043,0.0,6.8664,6.866393133606866,6.8664,6.8664,6.17975382024618,7.896359999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.0797,5.0797,5.0797,1.0,5.1327,5.1327,sku_location_raw_fallback,1.0,1.0,48.26,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,salary_event_sensitive,0,0.0947,0.011,-0.0212,-0.0765,-0.0305,0.011,-0.0765,0.2427,0.0588,-0.0061,0.0,5.0797,5.07969492030508,5.0797,5.0797,4.571725428274572,5.841654999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.6038,5.6038,5.6038,1.0,5.547,5.547,sku_location_raw_fallback,1.0,1.0,44.83,-7.09,-2.11,0.8,4.53,0,1,0,0,none,1.0,salary_event_sensitive,0,0.1232,0.0,-0.0262,-0.0984,-0.0303,-0.0335,-0.0984,0.3564,0.0325,-0.0292,0.0,5.6038,5.603794396205604,5.6038,5.6038,5.0434149565850435,6.444369999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,DK_CPH,Copenhagen,Denmark,North_Central,24.9349,24.9349,24.9349,1.0,26.2217,26.2217,sku_location_raw_fallback,1.0,1.0,187.01,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,promotion_travel_sensitive,1,1.6564,0.9085,0.7064,-0.0526,0.9085,0.7064,-0.0358,0.0772,0.3667,0.2182,0.0,24.9349,24.934875065124935,24.9349,24.9349,22.44138755861244,28.675134999999997
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,DK_CPH,Copenhagen,Denmark,North_Central,7.9042,7.9042,7.9042,1.0,7.8998,7.8998,sku_location_raw_fallback,1.0,1.0,142.27,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,fast_moving_stable,2,0.7025,0.138,0.138,0.0617,0.0936,0.138,0.0708,0.091,0.2686,0.316,0.0,7.9042,7.904192095807905,7.9042,7.9042,7.113772886227115,9.08983
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,DK_CPH,Copenhagen,Denmark,North_Central,3.6377,3.6377,3.6377,1.0,3.6454,3.6454,sku_location_raw_fallback,1.0,1.0,527.47,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,fast_moving_stable,2,0.1562,0.8785,0.8785,-0.0091,0.1508,0.8785,-0.0082,0.0711,0.1969,0.0706,0.0,3.6377,3.6376963623036382,3.6377,3.6377,3.2739267260732743,4.183355
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,DK_CPH,Copenhagen,Denmark,North_Central,2.6871,2.6871,2.6871,1.0,2.6442,2.6442,sku_location_raw_fallback,1.0,1.0,104.8,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,summer_heat_sensitive,3,2.1332,1.612,0.2729,1.612,-0.0392,0.2729,1.5288,0.0628,-0.0779,-0.6252,0.0,2.6871,2.6870973129026874,2.6871,2.6871,2.4183875816124187,3.090165
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,DK_CPH,Copenhagen,Denmark,North_Central,5.0863,5.0863,5.0863,1.0,5.0779,5.0779,sku_location_raw_fallback,1.0,1.0,96.64,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,fast_moving_stable,2,1.1771,0.2572,-0.1081,0.2572,-0.1783,-0.1081,0.2369,0.0642,0.1441,0.2123,0.0,5.0863,5.086294913705086,5.0863,5.0863,4.577665422334578,5.849244999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,DK_CPH,Copenhagen,Denmark,North_Central,1.8552,1.8552,1.8552,1.0,1.8789,1.8789,sku_location_raw_fallback,1.0,1.0,133.58,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,fast_moving_stable,2,2.6501,0.0,-0.3135,-0.3258,-0.5026,-0.3135,-0.3342,0.0753,0.0885,0.6143,0.0,1.8552,1.8551981448018553,1.8552,1.8552,1.6696783303216698,2.1334799999999996
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,DK_CPH,Copenhagen,Denmark,North_Central,8.2551,8.2551,8.2551,1.0,8.4158,8.4158,sku_location_raw_fallback,1.0,1.0,643.9,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,slow_moving_intermittent,5,2.5575,1.0995,1.0995,0.4257,0.4241,1.0995,0.4733,0.08,0.8737,0.8846,0.0,8.2551,8.255091744908256,8.2551,8.2551,7.4295825704174305,9.493365
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,DK_CPH,Copenhagen,Denmark,North_Central,8.0983,8.0983,8.0983,1.0,8.1678,8.1678,sku_location_raw_fallback,1.0,1.0,68.84,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,fast_moving_stable,2,0.8675,0.4022,0.4022,0.3737,0.2089,0.4022,0.3646,0.0802,0.2906,0.0924,0.0,8.0983,8.0982919017081,8.0983,8.0983,7.28846271153729,9.313044999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,DK_CPH,Copenhagen,Denmark,North_Central,7.0329,7.0329,7.0329,1.0,7.0059,7.0059,sku_location_raw_fallback,1.0,1.0,112.53,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,fast_moving_stable,2,0.8788,0.4279,0.4279,0.3722,0.2003,0.4279,0.3633,0.0876,0.2873,0.1095,0.0,7.0329,7.032892967107033,7.0329,7.0329,6.32960367039633,8.087834999999998
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,DK_CPH,Copenhagen,Denmark,North_Central,6.9803,6.9803,6.9803,1.0,7.0111,7.0111,sku_location_raw_fallback,1.0,1.0,293.17,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,salary_event_sensitive,0,0.0954,0.0,-0.0223,-0.0876,-0.0394,-0.0223,-0.0829,0.3639,0.0315,-0.0417,0.0,6.9803,6.980293019706981,6.9803,6.9803,6.282263717736282,8.027344999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,DK_CPH,Copenhagen,Denmark,North_Central,8.1002,8.1002,8.1002,1.0,8.0851,8.0851,sku_location_raw_fallback,1.0,1.0,72.9,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,salary_event_sensitive,0,0.1068,0.0,-0.003,-0.1015,-0.0432,-0.003,-0.0977,0.3496,0.0388,-0.0324,0.0,8.1002,8.1001918998081,8.1002,8.1002,7.29017270982729,9.315229999999998
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,DK_CPH,Copenhagen,Denmark,North_Central,6.5672,6.5672,6.5672,1.0,6.5878,6.5878,sku_location_raw_fallback,1.0,1.0,98.51,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,fast_moving_stable,2,0.0756,0.0169,0.0169,-0.037,-0.0202,0.0169,-0.0341,0.1021,0.0999,-0.0051,0.0,6.5672,6.567193432806567,6.5672,6.5672,5.910474089525911,7.552279999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,DK_CPH,Copenhagen,Denmark,North_Central,5.5483,5.5483,5.5483,1.0,5.5662,5.5662,sku_location_raw_fallback,1.0,1.0,260.77,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,salary_event_sensitive,0,0.1029,0.0,-0.0342,-0.0811,-0.0545,-0.0342,-0.0775,0.2405,0.0541,-0.0127,0.0,5.5483,5.548294451705549,5.5483,5.5483,4.993465006534994,6.380545
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,DK_CPH,Copenhagen,Denmark,North_Central,7.4664,7.4664,7.4664,1.0,7.4718,7.4718,sku_location_raw_fallback,1.0,1.0,44.8,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,fast_moving_stable,2,0.601,0.1595,0.0458,0.0418,0.1595,0.0458,0.0458,0.0755,0.1753,0.0796,0.0,7.4664,7.4663925336074675,7.4664,7.4664,6.719753280246721,8.586359999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,DK_CPH,Copenhagen,Denmark,North_Central,5.1712,5.1712,5.1712,1.0,5.1427,5.1427,sku_location_raw_fallback,1.0,1.0,180.99,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,fast_moving_stable,2,1.1605,0.3021,0.3021,0.2301,-0.0087,0.3021,0.2604,0.09,0.4249,0.3971,0.0,5.1712,5.171194828805171,5.1712,5.1712,4.654075345924654,5.946879999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,DK_CPH,Copenhagen,Denmark,North_Central,6.5151,6.5151,6.5151,1.0,6.5562,6.5562,sku_location_raw_fallback,1.0,1.0,84.7,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,fast_moving_stable,2,0.0705,0.0184,0.0184,-0.0374,-0.0114,0.0184,-0.04,0.1051,0.1112,0.0071,0.0,6.5151,6.515093484906516,6.5151,6.5151,5.863584136415865,7.4923649999999995
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,DK_CPH,Copenhagen,Denmark,North_Central,4.7442,4.7442,4.7442,1.0,4.8352,4.8352,sku_location_raw_fallback,1.0,1.0,45.07,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,salary_event_sensitive,0,0.0981,0.0096,0.0096,-0.0775,-0.0184,0.0096,-0.0751,0.2555,0.0516,-0.0117,0.0,4.7442,4.744195255804745,4.7442,4.7442,4.2697757302242705,5.45583
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,DK_CPH,Copenhagen,Denmark,North_Central,5.0311,5.0311,5.0311,1.0,5.0604,5.0604,sku_location_raw_fallback,1.0,1.0,40.25,-0.06,-1.53,0.75,0.67,0,0,0,0,none,1.0,salary_event_sensitive,0,0.1125,0.0,-0.0041,-0.0882,-0.0424,-0.0041,-0.089,0.3621,0.0307,-0.043,0.0,5.0311,5.031094968905032,5.0311,5.0311,4.527985472014529,5.785765
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,DE_BER,Berlin,Germany,Central,26.6349,26.6349,26.6349,1.0,27.5161,27.5161,sku_location_raw_fallback,1.0,1.0,199.76,0.37,-0.41,0.77,1.29,0,0,0,0,none,1.0,promotion_travel_sensitive,1,1.7547,1.0174,0.6695,-0.2366,1.0174,0.6695,-0.0539,0.0751,0.3329,0.1879,0.0,26.6349,26.634873365126634,26.6349,26.6349,23.97138602861397,30.630134999999996
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,DE_BER,Berlin,Germany,Central,8.401,8.401,8.401,1.0,8.4957,8.4957,sku_location_raw_fallback,1.0,1.0,151.22,0.37,-0.41,0.77,1.29,0,0,0,0,none,1.0,fast_moving_stable,2,0.6839,0.1331,0.0936,-0.0242,0.1331,0.0936,0.0759,0.1035,0.258,0.2771,0.0,8.401,8.400991599008401,8.401,8.401,7.560892439107562,9.66115
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,DE_BER,Berlin,Germany,Central,3.6628,3.6628,3.6628,1.0,3.689,3.689,sku_location_raw_fallback,1.0,1.0,531.1,0.37,-0.41,0.77,1.29,0,0,0,0,none,1.0,fast_moving_stable,2,0.1564,0.8636,0.8636,-0.0197,0.0933,0.8636,-0.0012,0.0419,0.2259,0.0612,0.0,3.6628,3.662796337203663,3.6628,3.6628,3.2965167034832965,4.212219999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,DE_BER,Berlin,Germany,Central,2.6514,2.6514,2.6514,1.0,2.5879,2.5879,sku_location_raw_fallback,1.0,1.0,103.4,0.37,-0.41,0.77,1.29,0,0,0,0,none,1.0,summer_heat_sensitive,3,2.3397,1.9542,0.2545,1.9542,-0.2801,0.2545,1.4597,0.0318,-0.0966,-0.6229,0.0,2.6514,2.651397348602652,2.6514,2.6514,2.3862576137423868,3.04911
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,DE_BER,Berlin,Germany,Central,5.4989,5.4989,5.4989,1.0,5.5043,5.5043,sku_location_raw_fallback,1.0,1.0,104.48,0.37,-0.41,0.77,1.29,0,0,0,0,none,1.0,fast_moving_stable,2,1.1901,0.2239,-0.1468,0.12,-0.2142,-0.1468,0.2239,0.0674,0.1282,0.203,0.0,5.4989,5.498894501105499,5.4989,5.4989,4.949005050994949,6.323734999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,DE_BER,Berlin,Germany,Central,1.879,1.879,1.879,1.0,1.8656,1.8656,sku_location_raw_fallback,1.0,1.0,135.29,0.37,-0.41,0.77,1.29,0,0,0,0,none,1.0,fast_moving_stable,2,2.6673,0.0,-0.3341,-0.4157,-0.4892,-0.3341,-0.3544,0.102,0.0521,0.6192,0.0,1.879,1.8789981210018791,1.879,1.879,1.6910983089016913,2.16085
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,DE_BER,Berlin,Germany,Central,8.4166,8.4166,8.4166,1.0,8.6425,8.6425,sku_location_raw_fallback,1.0,1.0,656.49,0.37,-0.41,0.77,1.29,0,0,0,0,none,1.0,winter_weather_sensitive,4,2.4815,1.098,1.098,0.1413,0.3565,1.098,0.5174,0.0874,0.8552,0.8378,0.0,8.4166,8.416591583408419,8.4166,8.4166,7.574932425067577,9.67909
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,DE_BER,Berlin,Germany,Central,8.1092,8.1092,8.1092,1.0,8.1985,8.1985,sku_location_raw_fallback,1.0,1.0,68.93,0.37,-0.41,0.77,1.29,0,0,0,0,none,1.0,fast_moving_stable,2,0.8499,0.4123,0.4123,0.3539,0.1486,0.4123,0.4,0.0782,0.2842,0.0977,0.0,8.1092,8.109191890808109,8.1092,8.1092,7.298272701727298,9.325579999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,DE_BER,Berlin,Germany,Central,7.4844,7.4844,7.4844,1.0,7.5095,7.5095,sku_location_raw_fallback,1.0,1.0,119.75,0.37,-0.41,0.77,1.29,0,0,0,0,none,1.0,fast_moving_stable,2,0.8937,0.3957,0.3957,0.331,0.1281,0.3957,0.3887,0.0764,0.3032,0.1011,0.0,7.4844,7.484392515607485,7.4844,7.4844,6.735953264046737,8.607059999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,DE_BER,Berlin,Germany,Central,7.2687,7.2687,7.2687,1.0,7.3169,7.3169,sku_location_raw_fallback,1.0,1.0,305.29,0.37,-0.41,0.77,1.29,0,0,0,0,none,1.0,salary_event_sensitive,0,0.1107,0.0,-0.0102,-0.0892,-0.0346,-0.0102,-0.0645,0.3557,0.0387,-0.0289,0.0,7.2687,7.26869273130727,7.2687,7.2687,6.541823458176543,8.359005
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,DE_BER,Berlin,Germany,Central,8.1779,8.1779,8.1779,1.0,8.1172,8.1172,sku_location_raw_fallback,1.0,1.0,73.6,0.37,-0.41,0.77,1.29,0,0,0,0,none,1.0,salary_event_sensitive,0,0.1058,0.0,-0.0235,-0.117,-0.0385,-0.0235,-0.112,0.3578,0.0219,-0.0349,0.0,8.1779,8.177891822108178,8.1779,8.1779,7.36010263989736,9.404584999999999
2026-05-13T10:30:06Z,2026-01-13,13,2026-01-13T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,DE_BER,Berlin,Germany,Central,6.7419,6.7419,6.7419,1.0,6.7434,6.7434,sku_location_raw_fallback,1.0,1.0,101.13,0.37,-0.41,0.77,1.29,0,0,0,0,none,1.0,fast_moving_stable,2,0.0652,0.01,0.01,-0.0059,-0.0191,0.01,0.0037,0.0792,0.1288,0.0096,0.0,6.7419,6.741893258106742,6.7419,6.7419,6.067703932296069,7.753184999999999
