date,location_id,temperature_c,rain_mm,snow_cm,temp_change_1d_c,temp_change_3d_c,abs_temp_change_3d_c,cold_snap_flag,heatwave_flag,weather_spike_flag,temperature_drop_flag,temperature_rise_flag,fuel_price_eur_l,mobility_index
2024-12-14,CZ_PRG,0.8,1.1,1.9,-0.1,-0.2,0.2,0,0,1,0,0,1.64,0.991
2024-12-15,CZ_PRG,0.8,1.1,1.8,0.0,-0.2,0.2,0,0,1,0,0,1.64,0.991
2024-12-16,CZ_PRG,0.9,0.7,1.7,0.1,0.0,0.0,0,0,1,0,0,1.64,0.992
2024-12-17,CZ_PRG,0.6,0.9,1.7,-0.3,-0.2,0.2,0,0,1,0,0,1.64,0.993
2024-12-18,CZ_PRG,0.6,1.3,2.0,0.0,-0.2,0.2,0,0,1,0,0,1.64,0.994
2024-12-19,CZ_PRG,0.5,0.8,2.0,-0.1,-0.4,0.4,0,0,1,0,0,1.64,0.994
2024-12-20,CZ_PRG,0.3,0.9,2.1,-0.2,-0.3,0.3,0,0,1,0,0,1.64,0.995
2024-12-21,CZ_PRG,0.2,1.4,2.3,-0.1,-0.4,0.4,0,0,1,0,0,1.64,0.996
2024-12-22,CZ_PRG,0.1,1.2,2.3,-0.1,-0.4,0.4,0,0,1,0,0,1.64,0.997
2024-12-23,CZ_PRG,0.0,1.4,2.4,-0.1,-0.3,0.3,0,0,1,0,0,1.64,0.998
2024-12-24,CZ_PRG,0.0,1.2,2.9,0.0,-0.2,0.2,0,0,1,0,0,1.65,0.998
2024-12-25,CZ_PRG,0.1,1.3,2.3,0.1,0.0,0.0,0,0,1,0,0,1.65,0.999
2024-12-26,CZ_PRG,0.1,1.3,2.5,0.0,0.1,0.1,0,0,1,0,0,1.65,1.0
2024-12-27,CZ_PRG,-0.0,1.3,2.1,-0.1,-0.0,0.0,0,0,1,0,0,1.65,1.001
2024-12-28,CZ_PRG,-0.2,1.3,3.0,-0.2,-0.3,0.3,0,0,1,0,0,1.65,1.002
2024-12-29,CZ_PRG,-0.3,1.1,2.7,-0.1,-0.4,0.4,0,0,1,0,0,1.65,1.003
2024-12-30,CZ_PRG,-0.5,1.1,2.7,-0.2,-0.5,0.5,0,0,1,0,0,1.65,1.004
2024-12-31,CZ_PRG,-0.6,1.4,2.9,-0.1,-0.4,0.4,0,0,1,0,0,1.65,1.005
2025-01-01,CZ_PRG,-0.5,1.4,3.0,0.1,-0.2,0.2,0,0,1,0,0,1.65,0.945
2025-01-02,CZ_PRG,-0.4,1.2,2.9,0.1,0.1,0.1,0,0,1,0,0,1.65,0.946
2025-01-03,CZ_PRG,-0.4,0.9,2.9,0.0,0.2,0.2,0,0,1,0,0,1.65,0.947
2025-01-04,CZ_PRG,-0.4,1.2,2.8,0.0,0.1,0.1,0,0,1,0,0,1.65,0.948
2025-01-05,CZ_PRG,-0.6,1.1,3.1,-0.2,-0.2,0.2,0,0,1,0,0,1.65,0.949
2025-01-06,CZ_PRG,-0.7,0.9,3.6,-0.1,-0.3,0.3,0,0,1,0,0,1.65,0.95
2025-01-07,CZ_PRG,-0.7,1.2,3.3,0.0,-0.3,0.3,0,0,1,0,0,1.65,0.951
2025-01-08,CZ_PRG,-0.9,0.5,3.2,-0.2,-0.3,0.3,0,0,1,0,0,1.66,0.952
2025-01-09,CZ_PRG,-1.1,1.1,3.3,-0.2,-0.4,0.4,0,0,1,0,0,1.66,0.954
2025-01-10,CZ_PRG,-1.1,0.7,3.7,0.0,-0.4,0.4,0,0,1,0,0,1.66,0.955
2025-01-11,CZ_PRG,-1.0,1.2,3.4,0.1,-0.1,0.1,0,0,1,0,0,1.66,0.956
2025-01-12,CZ_PRG,-1.3,1.0,3.9,-0.3,-0.2,0.2,0,0,1,0,0,1.66,0.957
2025-01-13,CZ_PRG,-1.3,0.9,3.8,0.0,-0.2,0.2,0,0,1,0,0,1.66,0.958
2025-01-14,CZ_PRG,-1.3,1.3,3.8,0.0,-0.3,0.3,0,0,1,0,0,1.66,0.959
2025-01-15,CZ_PRG,-1.4,1.4,4.0,-0.1,-0.1,0.1,0,0,1,0,0,1.66,0.96
2025-01-16,CZ_PRG,-1.5,0.8,4.3,-0.1,-0.2,0.2,0,0,1,0,0,1.66,0.962
2025-01-17,CZ_PRG,-1.2,1.2,4.0,0.3,0.1,0.1,0,0,1,0,0,1.66,0.963
2025-01-18,CZ_PRG,-1.1,1.0,3.8,0.1,0.3,0.3,0,0,1,0,0,1.66,0.964
2025-01-19,CZ_PRG,-0.9,0.9,3.4,0.2,0.6,0.6,0,0,1,0,0,1.66,0.965
2025-01-20,CZ_PRG,-0.9,1.0,3.6,0.0,0.3,0.3,0,0,1,0,0,1.66,0.967
2025-01-21,CZ_PRG,-0.8,1.0,3.4,0.1,0.3,0.3,0,0,1,0,0,1.66,0.968
2025-01-22,CZ_PRG,-0.9,1.5,3.5,-0.1,0.0,0.0,0,0,1,0,0,1.66,0.969
2025-01-23,CZ_PRG,-0.9,1.3,3.3,0.0,0.0,0.0,0,0,1,0,0,1.67,0.97
2025-01-24,CZ_PRG,-1.0,0.8,3.5,-0.1,-0.2,0.2,0,0,1,0,0,1.67,0.972
2025-01-25,CZ_PRG,-0.9,1.2,3.4,0.1,0.0,0.0,0,0,1,0,0,1.67,0.973
2025-01-26,CZ_PRG,-0.8,1.3,4.0,0.1,0.1,0.1,0,0,1,0,0,1.67,0.974
2025-01-27,CZ_PRG,-0.8,0.7,3.1,0.0,0.2,0.2,0,0,1,0,0,1.67,0.976
2025-01-28,CZ_PRG,-0.8,0.9,3.2,0.0,0.1,0.1,0,0,1,0,0,1.67,0.977
2025-01-29,CZ_PRG,-0.7,1.6,2.7,0.1,0.1,0.1,0,0,1,0,0,1.67,0.978
2025-01-30,CZ_PRG,-0.7,0.9,3.3,0.0,0.1,0.1,0,0,1,0,0,1.67,0.98
2025-01-31,CZ_PRG,-0.7,0.8,3.2,0.0,0.1,0.1,0,0,1,0,0,1.67,0.981
2025-02-01,CZ_PRG,-0.7,1.0,3.4,0.0,0.0,0.0,0,0,1,0,0,1.67,0.982
2025-02-02,CZ_PRG,-0.7,1.2,3.2,0.0,0.0,0.0,0,0,1,0,0,1.67,0.984
2025-02-03,CZ_PRG,-0.7,1.3,3.4,0.0,0.0,0.0,0,0,1,0,0,1.67,0.985
2025-02-04,CZ_PRG,-0.6,0.9,2.7,0.1,0.1,0.1,0,0,1,0,0,1.67,0.986
2025-02-05,CZ_PRG,-0.5,1.3,3.1,0.1,0.2,0.2,0,0,1,0,0,1.67,0.988
2025-02-06,CZ_PRG,-0.4,0.9,3.1,0.1,0.3,0.3,0,0,1,0,0,1.67,0.989
2025-02-07,CZ_PRG,-0.1,1.2,2.5,0.3,0.5,0.5,0,0,1,0,0,1.67,0.99
2025-02-08,CZ_PRG,-0.1,1.3,2.6,0.0,0.4,0.4,0,0,1,0,0,1.67,0.992
2025-02-09,CZ_PRG,0.1,0.9,2.4,0.2,0.5,0.5,0,0,1,0,0,1.68,0.993
2025-02-10,CZ_PRG,0.3,0.6,2.3,0.2,0.4,0.4,0,0,1,0,0,1.68,0.994
2025-02-11,CZ_PRG,0.3,0.8,2.1,0.0,0.4,0.4,0,0,1,0,0,1.68,0.996
2025-02-12,CZ_PRG,0.3,1.3,2.2,0.0,0.2,0.2,0,0,1,0,0,1.68,0.997
2025-02-13,CZ_PRG,0.4,0.9,1.7,0.1,0.1,0.1,0,0,1,0,0,1.68,0.999
2025-02-14,CZ_PRG,0.6,1.5,1.7,0.2,0.3,0.3,0,0,1,0,0,1.68,1.0
2025-02-15,CZ_PRG,0.6,1.3,2.1,0.0,0.3,0.3,0,0,1,0,0,1.68,1.001
2025-02-16,CZ_PRG,0.9,1.6,1.5,0.3,0.5,0.5,0,0,1,0,0,1.68,1.003
2025-02-17,CZ_PRG,0.9,1.5,2.1,0.0,0.3,0.3,0,0,1,0,0,1.68,1.004
2025-02-18,CZ_PRG,0.9,1.0,1.7,0.0,0.3,0.3,0,0,1,0,0,1.68,1.006
2025-02-19,CZ_PRG,0.8,1.3,1.6,-0.1,-0.1,0.1,0,0,1,0,0,1.68,1.007
2025-02-20,CZ_PRG,0.7,1.1,2.0,-0.1,-0.2,0.2,0,0,1,0,0,1.68,1.008
2025-02-21,CZ_PRG,0.9,1.4,1.5,0.2,0.0,0.0,0,0,1,0,0,1.68,1.01
2025-02-22,CZ_PRG,1.3,1.3,1.1,0.4,0.5,0.5,0,0,1,0,0,1.68,1.011
2025-02-23,CZ_PRG,1.4,1.0,1.2,0.1,0.7,0.7,0,0,1,0,0,1.68,1.012
2025-02-24,CZ_PRG,1.5,1.1,0.0,0.1,0.6,0.6,0,0,0,0,0,1.68,1.014
2025-02-25,CZ_PRG,1.8,1.4,0.0,0.3,0.5,0.5,0,0,0,0,0,1.68,1.015
2025-02-26,CZ_PRG,1.8,0.4,0.0,0.0,0.4,0.4,0,0,0,0,0,1.68,1.016
2025-02-27,CZ_PRG,1.8,1.4,0.0,0.0,0.3,0.3,0,0,0,0,0,1.68,1.018
2025-02-28,CZ_PRG,2.0,1.5,0.0,0.2,0.2,0.2,0,0,0,0,0,1.68,1.019
2025-03-01,CZ_PRG,2.2,2.9,0.0,0.2,0.4,0.4,0,0,0,0,0,1.68,1.02
2025-03-02,CZ_PRG,2.4,3.4,0.0,0.2,0.6,0.6,0,0,0,0,0,1.68,1.022
2025-03-03,CZ_PRG,2.5,3.0,0.0,0.1,0.5,0.5,0,0,0,0,0,1.69,1.023
2025-03-04,CZ_PRG,2.6,2.8,0.0,0.1,0.4,0.4,0,0,0,0,0,1.69,1.024
2025-03-05,CZ_PRG,2.8,3.4,0.0,0.2,0.4,0.4,0,0,0,0,0,1.69,1.026
2025-03-06,CZ_PRG,3.0,3.4,0.0,0.2,0.5,0.5,0,0,0,0,0,1.69,1.027
2025-03-07,CZ_PRG,3.3,3.1,0.0,0.3,0.7,0.7,0,0,0,0,0,1.69,1.028
2025-03-08,CZ_PRG,3.6,3.2,0.0,0.3,0.8,0.8,0,0,0,0,0,1.69,1.03
2025-03-09,CZ_PRG,3.9,2.8,0.0,0.3,0.9,0.9,0,0,0,0,0,1.69,1.031
2025-03-10,CZ_PRG,4.0,2.8,0.0,0.1,0.7,0.7,0,0,0,0,0,1.69,1.032
2025-03-11,CZ_PRG,4.1,2.7,0.0,0.1,0.5,0.5,0,0,0,0,0,1.69,1.033
2025-03-12,CZ_PRG,4.0,3.4,0.0,-0.1,0.1,0.1,0,0,0,0,0,1.69,1.035
2025-03-13,CZ_PRG,3.9,2.9,0.0,-0.1,-0.1,0.1,0,0,0,0,0,1.69,1.036
2025-03-14,CZ_PRG,4.1,3.3,0.0,0.2,0.0,0.0,0,0,0,0,0,1.69,1.037
2025-03-15,CZ_PRG,4.4,3.1,0.0,0.3,0.4,0.4,0,0,0,0,0,1.69,1.038
2025-03-16,CZ_PRG,4.6,3.5,0.0,0.2,0.7,0.7,0,0,1,0,0,1.69,1.04
2025-03-17,CZ_PRG,4.9,3.4,0.0,0.3,0.8,0.8,0,0,0,0,0,1.69,1.041
2025-03-18,CZ_PRG,5.2,2.9,0.0,0.3,0.8,0.8,0,0,0,0,0,1.69,1.042
2025-03-19,CZ_PRG,5.3,2.7,0.0,0.1,0.7,0.7,0,0,0,0,0,1.69,1.043
2025-03-20,CZ_PRG,5.3,3.0,0.0,0.0,0.4,0.4,0,0,0,0,0,1.69,1.044
2025-03-21,CZ_PRG,5.6,3.1,0.0,0.3,0.4,0.4,0,0,0,0,0,1.69,1.045
2025-03-22,CZ_PRG,5.9,2.9,0.0,0.3,0.6,0.6,0,0,0,0,0,1.69,1.046
2025-03-23,CZ_PRG,5.9,3.3,0.0,0.0,0.6,0.6,0,0,0,0,0,1.69,1.048
2025-03-24,CZ_PRG,6.3,3.0,0.0,0.4,0.7,0.7,0,0,0,0,0,1.69,1.049
2025-03-25,CZ_PRG,6.6,2.8,0.0,0.3,0.7,0.7,0,0,0,0,0,1.69,1.05
2025-03-26,CZ_PRG,6.7,2.9,0.0,0.1,0.8,0.8,0,0,0,0,0,1.69,1.051
2025-03-27,CZ_PRG,6.6,2.6,0.0,-0.1,0.3,0.3,0,0,0,0,0,1.69,1.052
2025-03-28,CZ_PRG,7.1,3.1,0.0,0.5,0.5,0.5,0,0,0,0,0,1.69,1.053
2025-03-29,CZ_PRG,7.2,2.3,0.0,0.1,0.5,0.5,0,0,0,0,0,1.69,1.054
2025-03-30,CZ_PRG,7.3,3.1,0.0,0.1,0.7,0.7,0,0,0,0,0,1.69,1.055
2025-03-31,CZ_PRG,7.6,3.1,0.0,0.3,0.5,0.5,0,0,0,0,0,1.69,1.056
2025-04-01,CZ_PRG,8.2,2.9,0.0,0.6,1.0,1.0,0,0,0,0,0,1.69,1.057
2025-04-02,CZ_PRG,8.2,2.7,0.0,0.0,0.9,0.9,0,0,0,0,0,1.69,1.058
2025-04-03,CZ_PRG,8.6,2.6,0.0,0.4,1.0,1.0,0,0,0,0,0,1.69,1.059
2025-04-04,CZ_PRG,8.8,3.6,0.0,0.2,0.6,0.6,0,0,1,0,0,1.69,1.06
2025-04-05,CZ_PRG,9.1,2.6,0.0,0.3,0.9,0.9,0,0,0,0,0,1.69,1.061
2025-04-06,CZ_PRG,9.0,2.7,0.0,-0.1,0.4,0.4,0,0,0,0,0,1.69,1.062
2025-04-07,CZ_PRG,9.1,3.0,0.0,0.1,0.3,0.3,0,0,0,0,0,1.69,1.062
2025-04-08,CZ_PRG,9.2,3.1,0.0,0.1,0.1,0.1,0,0,0,0,0,1.69,1.063
2025-04-09,CZ_PRG,9.5,3.2,0.0,0.3,0.5,0.5,0,0,0,0,0,1.69,1.064
2025-04-10,CZ_PRG,9.5,3.3,0.0,0.0,0.4,0.4,0,0,0,0,0,1.69,1.065
2025-04-11,CZ_PRG,10.1,3.1,0.0,0.6,0.9,0.9,0,0,0,0,0,1.69,1.066
2025-04-12,CZ_PRG,10.3,3.2,0.0,0.2,0.8,0.8,0,0,0,0,0,1.69,1.066
2025-04-13,CZ_PRG,10.6,2.8,0.0,0.3,1.1,1.1,0,0,0,0,0,1.69,1.067
2025-04-14,CZ_PRG,10.7,3.5,0.0,0.1,0.6,0.6,0,0,1,0,0,1.69,1.068
2025-04-15,CZ_PRG,11.0,3.2,0.0,0.3,0.7,0.7,0,0,0,0,0,1.69,1.069
2025-04-16,CZ_PRG,11.0,3.1,0.0,0.0,0.4,0.4,0,0,0,0,0,1.69,1.069
2025-04-17,CZ_PRG,11.2,3.0,0.0,0.2,0.5,0.5,0,0,0,0,0,1.69,1.07
2025-04-18,CZ_PRG,11.2,2.9,0.0,0.0,0.2,0.2,0,0,0,0,0,1.69,1.071
2025-04-19,CZ_PRG,11.6,2.9,0.0,0.4,0.6,0.6,0,0,0,0,0,1.69,1.071
2025-04-20,CZ_PRG,11.8,3.1,0.0,0.2,0.6,0.6,0,0,0,0,0,1.69,1.072
2025-04-21,CZ_PRG,11.8,3.1,0.0,0.0,0.6,0.6,0,0,0,0,0,1.69,1.073
2025-04-22,CZ_PRG,12.1,3.5,0.0,0.3,0.5,0.5,0,0,1,0,0,1.69,1.073
2025-04-23,CZ_PRG,12.3,3.0,0.0,0.2,0.5,0.5,0,0,0,0,0,1.69,1.074
2025-04-24,CZ_PRG,12.5,3.1,0.0,0.2,0.7,0.7,0,0,0,0,0,1.69,1.074
2025-04-25,CZ_PRG,12.8,3.0,0.0,0.3,0.7,0.7,0,0,0,0,0,1.69,1.075
2025-04-26,CZ_PRG,13.1,3.3,0.0,0.3,0.8,0.8,0,0,0,0,0,1.69,1.075
2025-04-27,CZ_PRG,13.2,3.2,0.0,0.1,0.7,0.7,0,0,0,0,0,1.69,1.076
2025-04-28,CZ_PRG,13.6,2.9,0.0,0.4,0.8,0.8,0,0,0,0,0,1.69,1.076
2025-04-29,CZ_PRG,13.7,2.7,0.0,0.1,0.6,0.6,0,0,0,0,0,1.69,1.076
2025-04-30,CZ_PRG,14.0,3.1,0.0,0.3,0.8,0.8,0,0,0,0,0,1.69,1.077
2025-05-01,CZ_PRG,14.3,1.3,0.0,0.3,0.7,0.7,0,0,0,0,0,1.68,1.077
2025-05-02,CZ_PRG,14.6,1.2,0.0,0.3,0.9,0.9,0,0,0,0,0,1.68,1.078
2025-05-03,CZ_PRG,14.7,0.9,0.0,0.1,0.7,0.7,0,0,0,0,0,1.68,1.078
2025-05-04,CZ_PRG,14.9,1.5,0.0,0.2,0.6,0.6,0,0,0,0,0,1.68,1.078
2025-05-05,CZ_PRG,15.0,1.4,0.0,0.1,0.4,0.4,0,0,0,0,0,1.68,1.079
2025-05-06,CZ_PRG,15.1,1.1,0.0,0.1,0.4,0.4,0,0,0,0,0,1.68,1.079
2025-05-07,CZ_PRG,15.3,0.9,0.0,0.2,0.4,0.4,0,0,0,0,0,1.68,1.079
2025-05-08,CZ_PRG,15.6,1.8,0.0,0.3,0.6,0.6,0,0,0,0,0,1.68,1.079
2025-05-09,CZ_PRG,15.8,1.5,0.0,0.2,0.7,0.7,0,0,0,0,0,1.68,1.079
2025-05-10,CZ_PRG,16.1,1.4,0.0,0.3,0.8,0.8,0,0,0,0,0,1.68,1.08
2025-05-11,CZ_PRG,16.2,1.1,0.0,0.1,0.6,0.6,0,0,0,0,0,1.68,1.08
2025-05-12,CZ_PRG,16.3,1.0,0.0,0.1,0.5,0.5,0,0,0,0,0,1.68,1.08
2025-05-13,CZ_PRG,16.5,1.1,0.0,0.2,0.4,0.4,0,0,0,0,0,1.68,1.08
2025-05-14,CZ_PRG,16.6,1.7,0.0,0.1,0.4,0.4,0,0,0,0,0,1.68,1.08
2025-05-15,CZ_PRG,16.7,0.9,0.0,0.1,0.4,0.4,0,0,0,0,0,1.68,1.08
2025-05-16,CZ_PRG,17.2,0.9,0.0,0.5,0.7,0.7,0,0,0,0,0,1.68,1.08
2025-05-17,CZ_PRG,17.4,1.2,0.0,0.2,0.8,0.8,0,0,0,0,0,1.68,1.08
2025-05-18,CZ_PRG,17.7,1.7,0.0,0.3,1.0,1.0,0,0,0,0,0,1.68,1.08
2025-05-19,CZ_PRG,18.0,0.8,0.0,0.3,0.8,0.8,0,0,0,0,0,1.68,1.08
2025-05-20,CZ_PRG,18.2,1.4,0.0,0.2,0.8,0.8,0,0,0,0,0,1.68,1.08
2025-05-21,CZ_PRG,18.4,0.8,0.0,0.2,0.7,0.7,0,0,0,0,0,1.68,1.08
2025-05-22,CZ_PRG,18.7,1.2,0.0,0.3,0.7,0.7,0,0,0,0,0,1.68,1.08
2025-05-23,CZ_PRG,18.8,1.3,0.0,0.1,0.6,0.6,0,0,0,0,0,1.68,1.079
2025-05-24,CZ_PRG,18.9,1.2,0.0,0.1,0.5,0.5,0,0,0,0,0,1.67,1.079
2025-05-25,CZ_PRG,19.3,1.1,0.0,0.4,0.6,0.6,0,0,0,0,0,1.67,1.079
2025-05-26,CZ_PRG,19.2,1.0,0.0,-0.1,0.4,0.4,0,0,0,0,0,1.67,1.079
2025-05-27,CZ_PRG,19.4,0.9,0.0,0.2,0.5,0.5,0,0,0,0,0,1.67,1.079
2025-05-28,CZ_PRG,19.5,1.3,0.0,0.1,0.2,0.2,0,0,0,0,0,1.67,1.078
2025-05-29,CZ_PRG,19.7,1.3,0.0,0.2,0.5,0.5,0,0,0,0,0,1.67,1.078
2025-05-30,CZ_PRG,19.8,0.9,0.0,0.1,0.4,0.4,0,0,0,0,0,1.67,1.078
2025-05-31,CZ_PRG,20.1,1.4,0.0,0.3,0.6,0.6,0,0,0,0,0,1.67,1.077
2025-06-01,CZ_PRG,20.2,1.5,0.0,0.1,0.5,0.5,0,0,0,0,0,1.67,1.077
2025-06-02,CZ_PRG,20.4,1.1,0.0,0.2,0.6,0.6,0,0,0,0,0,1.67,1.077
2025-06-03,CZ_PRG,20.6,1.3,0.0,0.2,0.5,0.5,0,0,0,0,0,1.67,1.076
2025-06-04,CZ_PRG,20.6,1.4,0.0,0.0,0.4,0.4,0,0,0,0,0,1.67,1.076
2025-06-05,CZ_PRG,20.6,1.1,0.0,0.0,0.2,0.2,0,0,0,0,0,1.67,1.075
2025-06-06,CZ_PRG,20.8,1.6,0.0,0.2,0.2,0.2,0,0,0,0,0,1.67,1.075
2025-06-07,CZ_PRG,21.0,0.8,0.0,0.2,0.4,0.4,0,0,0,0,0,1.67,1.074
2025-06-08,CZ_PRG,21.1,0.7,0.0,0.1,0.5,0.5,0,0,0,0,0,1.67,1.074
2025-06-09,CZ_PRG,21.2,1.6,0.0,0.1,0.4,0.4,0,0,0,0,0,1.67,1.073
2025-06-10,CZ_PRG,21.4,1.0,0.0,0.2,0.4,0.4,0,0,0,0,0,1.66,1.073
2025-06-11,CZ_PRG,21.4,1.4,0.0,0.0,0.3,0.3,0,0,0,0,0,1.66,1.072
2025-06-12,CZ_PRG,21.5,1.0,0.0,0.1,0.3,0.3,0,0,0,0,0,1.66,1.072
2025-06-13,CZ_PRG,21.6,1.1,0.0,0.1,0.2,0.2,0,0,0,0,0,1.66,1.071
2025-06-14,CZ_PRG,21.7,1.2,0.0,0.1,0.3,0.3,0,0,0,0,0,1.66,1.07
2025-06-15,CZ_PRG,21.9,1.2,0.0,0.2,0.4,0.4,0,0,0,0,0,1.66,1.07
2025-06-16,CZ_PRG,22.1,1.8,0.0,0.2,0.5,0.5,0,0,0,0,0,1.66,1.069
2025-06-17,CZ_PRG,22.1,1.0,0.0,0.0,0.4,0.4,0,0,0,0,0,1.66,1.068
2025-06-18,CZ_PRG,26.2,0.9,0.0,4.1,4.3,4.3,0,1,1,0,1,1.66,1.068
2025-06-19,CZ_PRG,26.5,1.3,0.0,0.3,4.4,4.4,0,1,1,0,1,1.66,1.067
2025-06-20,CZ_PRG,26.5,1.3,0.0,0.0,4.4,4.4,0,1,1,0,1,1.66,1.066
2025-06-21,CZ_PRG,26.7,1.2,0.0,0.2,0.5,0.5,0,0,0,0,0,1.66,1.065
2025-06-22,CZ_PRG,26.9,1.2,0.0,0.2,0.4,0.4,0,0,0,0,0,1.66,1.065
2025-06-23,CZ_PRG,27.0,1.6,0.0,0.1,0.5,0.5,0,1,0,0,0,1.66,1.064
2025-06-24,CZ_PRG,27.0,1.8,0.0,0.0,0.3,0.3,0,1,0,0,0,1.66,1.063
2025-06-25,CZ_PRG,23.0,1.3,0.0,-4.0,-3.9,3.9,1,0,1,1,0,1.65,1.062
2025-06-26,CZ_PRG,22.8,1.2,0.0,-0.2,-4.2,4.2,1,0,1,1,0,1.65,1.061
2025-06-27,CZ_PRG,23.1,1.5,0.0,0.3,-3.9,3.9,1,0,1,1,0,1.65,1.06
2025-06-28,CZ_PRG,23.2,1.4,0.0,0.1,0.2,0.2,0,0,0,0,0,1.65,1.059
2025-06-29,CZ_PRG,23.2,1.1,0.0,0.0,0.4,0.4,0,0,0,0,0,1.65,1.058
2025-06-30,CZ_PRG,23.4,1.4,0.0,0.2,0.3,0.3,0,0,0,0,0,1.65,1.057
2025-07-01,CZ_PRG,23.5,1.4,0.0,0.1,0.3,0.3,0,0,0,0,0,1.65,1.116
2025-07-02,CZ_PRG,23.4,1.7,0.0,-0.1,0.2,0.2,0,0,0,0,0,1.65,1.115
2025-07-03,CZ_PRG,23.4,1.1,0.0,0.0,0.0,0.0,0,0,0,0,0,1.65,1.114
2025-07-04,CZ_PRG,23.5,0.9,0.0,0.1,0.0,0.0,0,0,0,0,0,1.65,1.113
2025-07-05,CZ_PRG,23.5,0.8,0.0,0.0,0.1,0.1,0,0,0,0,0,1.65,1.112
2025-07-06,CZ_PRG,23.6,0.9,0.0,0.1,0.2,0.2,0,0,0,0,0,1.65,1.111
2025-07-07,CZ_PRG,23.7,1.3,0.0,0.1,0.2,0.2,0,0,0,0,0,1.65,1.11
2025-07-08,CZ_PRG,24.0,1.0,0.0,0.3,0.5,0.5,0,0,0,0,0,1.65,1.109
2025-07-09,CZ_PRG,24.1,1.4,0.0,0.1,0.5,0.5,0,0,0,0,0,1.64,1.108
2025-07-10,CZ_PRG,29.1,1.5,0.0,5.0,5.4,5.4,0,1,1,0,1,1.64,1.107
2025-07-11,CZ_PRG,29.1,1.2,0.0,0.0,5.1,5.1,0,1,1,0,1,1.64,1.106
2025-07-12,CZ_PRG,29.2,1.0,0.0,0.1,5.1,5.1,0,1,1,0,1,1.64,1.105
2025-07-13,CZ_PRG,29.0,1.4,0.0,-0.2,-0.1,0.1,0,1,0,0,0,1.64,1.104
2025-07-14,CZ_PRG,28.9,1.4,0.0,-0.1,-0.2,0.2,0,1,0,0,0,1.64,1.102
2025-07-15,CZ_PRG,28.9,0.7,0.0,0.0,-0.3,0.3,0,1,0,0,0,1.64,1.101
2025-07-16,CZ_PRG,29.0,1.6,0.0,0.1,0.0,0.0,0,1,0,0,0,1.64,1.1
2025-07-17,CZ_PRG,28.8,0.9,0.0,-0.2,-0.1,0.1,0,1,0,0,0,1.64,1.099
2025-07-18,CZ_PRG,23.8,1.4,0.0,-5.0,-5.1,5.1,1,0,1,1,0,1.64,1.098
2025-07-19,CZ_PRG,23.8,1.0,0.0,0.0,-5.2,5.2,1,0,1,1,0,1.64,1.096
2025-07-20,CZ_PRG,23.7,1.1,0.0,-0.1,-5.1,5.1,1,0,1,1,0,1.64,1.095
2025-07-21,CZ_PRG,23.9,1.0,0.0,0.2,0.1,0.1,0,0,0,0,0,1.64,1.094
2025-07-22,CZ_PRG,24.2,0.9,0.0,0.3,0.4,0.4,0,0,0,0,0,1.64,1.093
2025-07-23,CZ_PRG,24.1,1.0,0.0,-0.1,0.4,0.4,0,0,0,0,0,1.64,1.091
2025-07-24,CZ_PRG,24.2,1.2,0.0,0.1,0.3,0.3,0,0,0,0,0,1.63,1.09
2025-07-25,CZ_PRG,24.2,1.4,0.0,0.0,0.0,0.0,0,0,0,0,0,1.63,1.089
2025-07-26,CZ_PRG,23.9,1.3,0.0,-0.3,-0.2,0.2,0,0,0,0,0,1.63,1.088
2025-07-27,CZ_PRG,23.7,1.3,0.0,-0.2,-0.5,0.5,0,0,0,0,0,1.63,1.086
2025-07-28,CZ_PRG,23.8,0.9,0.0,0.1,-0.4,0.4,0,0,0,0,0,1.63,1.085
2025-07-29,CZ_PRG,23.7,0.9,0.0,-0.1,-0.2,0.2,0,0,0,0,0,1.63,1.084
2025-07-30,CZ_PRG,23.6,1.0,0.0,-0.1,-0.1,0.1,0,0,0,0,0,1.63,1.082
2025-07-31,CZ_PRG,23.8,1.5,0.0,0.2,0.0,0.0,0,0,0,0,0,1.63,1.081
2025-08-01,CZ_PRG,23.6,1.3,0.0,-0.2,-0.1,0.1,0,0,0,0,0,1.63,1.08
2025-08-02,CZ_PRG,23.5,1.2,0.0,-0.1,-0.1,0.1,0,0,0,0,0,1.63,1.078
2025-08-03,CZ_PRG,23.4,1.0,0.0,-0.1,-0.4,0.4,0,0,0,0,0,1.63,1.077
2025-08-04,CZ_PRG,23.4,1.4,0.0,0.0,-0.2,0.2,0,0,0,0,0,1.63,1.076
2025-08-05,CZ_PRG,23.2,0.6,0.0,-0.2,-0.3,0.3,0,0,0,0,0,1.63,1.074
2025-08-06,CZ_PRG,23.2,1.0,0.0,0.0,-0.2,0.2,0,0,0,0,0,1.63,1.073
2025-08-07,CZ_PRG,23.1,1.2,0.0,-0.1,-0.3,0.3,0,0,0,0,0,1.63,1.072
2025-08-08,CZ_PRG,23.1,1.4,0.0,0.0,-0.1,0.1,0,0,0,0,0,1.63,1.07
2025-08-09,CZ_PRG,22.9,1.1,0.0,-0.2,-0.3,0.3,0,0,0,0,0,1.63,1.069
2025-08-10,CZ_PRG,23.0,1.0,0.0,0.1,-0.1,0.1,0,0,0,0,0,1.62,1.068
