forecast_generated_at_utc,forecast_date,horizon_day,timestamp,sku,part_name,category,seasonality_profile,location_id,city,country_code,climate_zone,predicted_quantity,raw_predicted_quantity,local_guard_prediction,sale_probability,conditional_quantity_if_sale,two_stage_predicted_quantity,prediction_scope,local_calibration_weight,local_calibration_scale,predicted_revenue_eur,temperature_c,temp_change_3d_c,rain_mm,snow_cm,weather_source,weather_spike_flag,cold_snap_flag,heatwave_flag,is_payday_window,event_type,event_multiplier,segment_name,cluster
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,ES_MAD,Madrid,Spain,South,6.9077,6.9077,6.9077,1.0,6.8451,6.8451,sku_location_raw_fallback,1.0,1.0,103.62,24.5,5.8,0.0,0.0,open_meteo_forecast,1,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,ES_MAD,Madrid,Spain,South,5.9856,5.9856,5.9856,1.0,5.9732,5.9732,sku_location_raw_fallback,1.0,1.0,281.32,24.5,5.8,0.0,0.0,open_meteo_forecast,1,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,ES_MAD,Madrid,Spain,South,8.1617,8.1617,8.1617,1.0,8.0528,8.0528,sku_location_raw_fallback,1.0,1.0,48.97,24.5,5.8,0.0,0.0,open_meteo_forecast,1,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,ES_MAD,Madrid,Spain,South,6.0095,6.0095,6.0095,1.0,5.9634,5.9634,sku_location_raw_fallback,1.0,1.0,210.33,24.5,5.8,0.0,0.0,open_meteo_forecast,1,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,ES_MAD,Madrid,Spain,South,6.919,6.919,6.919,1.0,6.8211,6.8211,sku_location_raw_fallback,1.0,1.0,89.95,24.5,5.8,0.0,0.0,open_meteo_forecast,1,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,ES_MAD,Madrid,Spain,South,4.774,4.774,4.774,1.0,4.7937,4.7937,sku_location_raw_fallback,1.0,1.0,45.35,24.5,5.8,0.0,0.0,open_meteo_forecast,1,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,ES_MAD,Madrid,Spain,South,5.3258,5.3258,5.3258,1.0,5.2818,5.2818,sku_location_raw_fallback,1.0,1.0,42.61,24.5,5.8,0.0,0.0,open_meteo_forecast,1,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,RO_BUC,Bucharest,Romania,East,27.3395,27.3395,27.3395,1.0,27.3311,27.3311,sku_location_raw_fallback,1.0,1.0,205.05,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,RO_BUC,Bucharest,Romania,East,10.5233,10.5233,10.5233,1.0,10.143,10.143,sku_location_raw_fallback,1.0,1.0,189.42,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,RO_BUC,Bucharest,Romania,East,3.9326,3.9326,3.9326,1.0,3.904,3.904,sku_location_raw_fallback,1.0,1.0,570.22,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,RO_BUC,Bucharest,Romania,East,2.8838,2.8838,2.8838,1.0,2.8345,2.8345,sku_location_raw_fallback,1.0,1.0,112.47,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,summer_heat_sensitive,3
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,RO_BUC,Bucharest,Romania,East,5.4949,5.4949,5.4949,1.0,5.4329,5.4329,sku_location_raw_fallback,1.0,1.0,104.4,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,RO_BUC,Bucharest,Romania,East,1.9228,1.9228,1.9228,1.0,1.853,1.853,sku_location_raw_fallback,1.0,1.0,138.44,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,RO_BUC,Bucharest,Romania,East,10.8162,10.8162,10.8162,1.0,10.828,10.828,sku_location_raw_fallback,1.0,1.0,843.66,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,winter_weather_sensitive,4
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,RO_BUC,Bucharest,Romania,East,8.935,8.935,8.935,1.0,8.8079,8.8079,sku_location_raw_fallback,1.0,1.0,75.95,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,RO_BUC,Bucharest,Romania,East,7.7906,7.7906,7.7906,1.0,7.6541,7.6541,sku_location_raw_fallback,1.0,1.0,124.65,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,RO_BUC,Bucharest,Romania,East,7.6532,7.6532,7.6532,1.0,7.6557,7.6557,sku_location_raw_fallback,1.0,1.0,321.43,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,RO_BUC,Bucharest,Romania,East,8.491,8.491,8.491,1.0,8.4261,8.4261,sku_location_raw_fallback,1.0,1.0,76.42,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,RO_BUC,Bucharest,Romania,East,6.7133,6.7133,6.7133,1.0,6.5733,6.5733,sku_location_raw_fallback,1.0,1.0,100.7,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,RO_BUC,Bucharest,Romania,East,5.6082,5.6082,5.6082,1.0,5.5647,5.5647,sku_location_raw_fallback,1.0,1.0,263.59,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,RO_BUC,Bucharest,Romania,East,7.8933,7.8933,7.8933,1.0,7.8236,7.8236,sku_location_raw_fallback,1.0,1.0,47.36,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,RO_BUC,Bucharest,Romania,East,5.9464,5.9464,5.9464,1.0,5.9355,5.9355,sku_location_raw_fallback,1.0,1.0,208.12,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,RO_BUC,Bucharest,Romania,East,6.8006,6.8006,6.8006,1.0,6.7163,6.7163,sku_location_raw_fallback,1.0,1.0,88.41,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,RO_BUC,Bucharest,Romania,East,5.0412,5.0412,5.0412,1.0,4.99,4.99,sku_location_raw_fallback,1.0,1.0,47.89,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-22,10,2026-05-22T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,RO_BUC,Bucharest,Romania,East,5.319,5.319,5.319,1.0,5.3271,5.3271,sku_location_raw_fallback,1.0,1.0,42.55,17.7,2.1,4.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,FI_HEL,Helsinki,Finland,Nordic,37.2353,37.2353,37.2353,1.0,38.4676,38.4676,sku_location_raw_fallback,1.0,1.0,279.26,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,FI_HEL,Helsinki,Finland,Nordic,13.1071,13.1071,13.1071,1.0,13.0412,13.0412,sku_location_raw_fallback,1.0,1.0,235.93,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,FI_HEL,Helsinki,Finland,Nordic,7.0852,7.0852,7.0852,1.0,6.9058,6.9058,sku_location_raw_fallback,1.0,1.0,1027.35,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,FI_HEL,Helsinki,Finland,Nordic,2.8154,2.8154,2.8154,1.0,2.8729,2.8729,sku_location_raw_fallback,1.0,1.0,109.8,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,summer_heat_sensitive,3
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,FI_HEL,Helsinki,Finland,Nordic,6.5124,6.5124,6.5124,1.0,6.3433,6.3433,sku_location_raw_fallback,1.0,1.0,123.73,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,FI_HEL,Helsinki,Finland,Nordic,2.0409,2.0409,2.0409,1.0,1.9461,1.9461,sku_location_raw_fallback,1.0,1.0,146.94,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,FI_HEL,Helsinki,Finland,Nordic,16.0592,16.0592,16.0592,1.0,16.2255,16.2255,sku_location_raw_fallback,1.0,1.0,1252.62,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,winter_weather_sensitive,4
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,FI_HEL,Helsinki,Finland,Nordic,13.6525,13.6525,13.6525,1.0,13.5052,13.5052,sku_location_raw_fallback,1.0,1.0,116.05,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,FI_HEL,Helsinki,Finland,Nordic,10.1211,10.1211,10.1211,1.0,10.096,10.096,sku_location_raw_fallback,1.0,1.0,161.94,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,FI_HEL,Helsinki,Finland,Nordic,8.5848,8.5848,8.5848,1.0,8.479,8.479,sku_location_raw_fallback,1.0,1.0,360.56,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,FI_HEL,Helsinki,Finland,Nordic,9.6726,9.6726,9.6726,1.0,9.6292,9.6292,sku_location_raw_fallback,1.0,1.0,87.05,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,FI_HEL,Helsinki,Finland,Nordic,7.2562,7.2562,7.2562,1.0,7.2474,7.2474,sku_location_raw_fallback,1.0,1.0,108.84,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,FI_HEL,Helsinki,Finland,Nordic,6.9338,6.9338,6.9338,1.0,6.8257,6.8257,sku_location_raw_fallback,1.0,1.0,325.89,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,FI_HEL,Helsinki,Finland,Nordic,8.7852,8.7852,8.7852,1.0,8.7208,8.7208,sku_location_raw_fallback,1.0,1.0,52.71,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,FI_HEL,Helsinki,Finland,Nordic,6.9348,6.9348,6.9348,1.0,6.9019,6.9019,sku_location_raw_fallback,1.0,1.0,242.72,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,FI_HEL,Helsinki,Finland,Nordic,7.1681,7.1681,7.1681,1.0,7.167,7.167,sku_location_raw_fallback,1.0,1.0,93.19,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,FI_HEL,Helsinki,Finland,Nordic,5.3151,5.3151,5.3151,1.0,5.2951,5.2951,sku_location_raw_fallback,1.0,1.0,50.49,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,FI_HEL,Helsinki,Finland,Nordic,6.095,6.095,6.095,1.0,6.0695,6.0695,sku_location_raw_fallback,1.0,1.0,48.76,15.0,-1.7,1.2,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,SE_STO,Stockholm,Sweden,Nordic,37.2572,37.2572,37.2572,1.0,37.5045,37.5045,sku_location_raw_fallback,1.0,1.0,279.43,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,SE_STO,Stockholm,Sweden,Nordic,11.7957,11.7957,11.7957,1.0,11.6198,11.6198,sku_location_raw_fallback,1.0,1.0,212.32,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,SE_STO,Stockholm,Sweden,Nordic,6.6731,6.6731,6.6731,1.0,6.5393,6.5393,sku_location_raw_fallback,1.0,1.0,967.6,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,SE_STO,Stockholm,Sweden,Nordic,2.7806,2.7806,2.7806,1.0,2.8088,2.8088,sku_location_raw_fallback,1.0,1.0,108.44,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,summer_heat_sensitive,3
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,SE_STO,Stockholm,Sweden,Nordic,6.0026,6.0026,6.0026,1.0,5.957,5.957,sku_location_raw_fallback,1.0,1.0,114.05,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,SE_STO,Stockholm,Sweden,Nordic,1.9959,1.9959,1.9959,1.0,1.9528,1.9528,sku_location_raw_fallback,1.0,1.0,143.71,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,SE_STO,Stockholm,Sweden,Nordic,16.0863,16.0863,16.0863,1.0,16.6633,16.6633,sku_location_raw_fallback,1.0,1.0,1254.73,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,winter_weather_sensitive,4
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,SE_STO,Stockholm,Sweden,Nordic,13.0825,13.0825,13.0825,1.0,13.2491,13.2491,sku_location_raw_fallback,1.0,1.0,111.2,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,SE_STO,Stockholm,Sweden,Nordic,9.6307,9.6307,9.6307,1.0,9.6704,9.6704,sku_location_raw_fallback,1.0,1.0,154.09,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,SE_STO,Stockholm,Sweden,Nordic,7.931,7.931,7.931,1.0,7.9361,7.9361,sku_location_raw_fallback,1.0,1.0,333.1,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,SE_STO,Stockholm,Sweden,Nordic,9.3041,9.3041,9.3041,1.0,9.2958,9.2958,sku_location_raw_fallback,1.0,1.0,83.74,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,SE_STO,Stockholm,Sweden,Nordic,7.3875,7.3875,7.3875,1.0,7.3245,7.3245,sku_location_raw_fallback,1.0,1.0,110.81,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,SE_STO,Stockholm,Sweden,Nordic,6.1583,6.1583,6.1583,1.0,6.1403,6.1403,sku_location_raw_fallback,1.0,1.0,289.44,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,SE_STO,Stockholm,Sweden,Nordic,8.3793,8.3793,8.3793,1.0,8.4431,8.4431,sku_location_raw_fallback,1.0,1.0,50.28,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,SE_STO,Stockholm,Sweden,Nordic,6.7118,6.7118,6.7118,1.0,6.742,6.742,sku_location_raw_fallback,1.0,1.0,234.91,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,SE_STO,Stockholm,Sweden,Nordic,7.189,7.189,7.189,1.0,7.0811,7.0811,sku_location_raw_fallback,1.0,1.0,93.46,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,SE_STO,Stockholm,Sweden,Nordic,5.619,5.619,5.619,1.0,5.6086,5.6086,sku_location_raw_fallback,1.0,1.0,53.38,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,SE_STO,Stockholm,Sweden,Nordic,5.4573,5.4573,5.4573,1.0,5.5559,5.5559,sku_location_raw_fallback,1.0,1.0,43.66,16.2,0.8,0.6,0.0,open_meteo_forecast,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,EE_TLL,Tallinn,Estonia,Nordic,36.9719,36.9719,36.9719,1.0,36.6336,36.6336,sku_location_raw_fallback,1.0,1.0,277.29,15.0,0.6,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,EE_TLL,Tallinn,Estonia,Nordic,11.297,11.297,11.297,1.0,11.1416,11.1416,sku_location_raw_fallback,1.0,1.0,203.35,15.0,0.6,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,EE_TLL,Tallinn,Estonia,Nordic,6.6778,6.6778,6.6778,1.0,6.5908,6.5908,sku_location_raw_fallback,1.0,1.0,968.27,15.0,0.6,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,EE_TLL,Tallinn,Estonia,Nordic,2.6585,2.6585,2.6585,1.0,2.7699,2.7699,sku_location_raw_fallback,1.0,1.0,103.68,15.0,0.6,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,summer_heat_sensitive,3
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,EE_TLL,Tallinn,Estonia,Nordic,5.9265,5.9265,5.9265,1.0,5.8543,5.8543,sku_location_raw_fallback,1.0,1.0,112.6,15.0,0.6,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,EE_TLL,Tallinn,Estonia,Nordic,2.0358,2.0358,2.0358,1.0,1.9645,1.9645,sku_location_raw_fallback,1.0,1.0,146.58,15.0,0.6,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,EE_TLL,Tallinn,Estonia,Nordic,15.776,15.776,15.776,1.0,15.7897,15.7897,sku_location_raw_fallback,1.0,1.0,1230.53,15.0,0.6,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,winter_weather_sensitive,4
2026-05-13T15:04:08Z,2026-05-23,11,2026-05-23T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,EE_TLL,Tallinn,Estonia,Nordic,11.8434,11.8434,11.8434,1.0,11.9406,11.9406,sku_location_raw_fallback,1.0,1.0,100.67,15.0,0.6,0.0,0.0,open_meteo_forecast,0,0,0,0,none,1.0,fast_moving_stable,2
