forecast_generated_at_utc,forecast_date,horizon_day,timestamp,sku,part_name,category,seasonality_profile,location_id,city,country_code,climate_zone,predicted_quantity,raw_predicted_quantity,local_guard_prediction,sale_probability,conditional_quantity_if_sale,two_stage_predicted_quantity,prediction_scope,local_calibration_weight,local_calibration_scale,predicted_revenue_eur,temperature_c,temp_change_3d_c,rain_mm,snow_cm,weather_spike_flag,cold_snap_flag,heatwave_flag,is_payday_window,event_type,event_multiplier,segment_name,cluster
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,FR_PAR,Paris,France,West,8.0399,8.0399,8.0399,1.0,8.0871,8.0871,sku_location_raw_fallback,1.0,1.0,144.72,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,FR_PAR,Paris,France,West,3.8864,3.8864,3.8864,1.0,3.8897,3.8897,sku_location_raw_fallback,1.0,1.0,563.52,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,FR_PAR,Paris,France,West,2.859,2.859,2.859,1.0,2.8211,2.8211,sku_location_raw_fallback,1.0,1.0,111.5,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,summer_heat_sensitive,3
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,FR_PAR,Paris,France,West,5.6232,5.6232,5.6232,1.0,5.6087,5.6087,sku_location_raw_fallback,1.0,1.0,106.84,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,FR_PAR,Paris,France,West,1.8477,1.8477,1.8477,1.0,1.8647,1.8647,sku_location_raw_fallback,1.0,1.0,133.04,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,FR_PAR,Paris,France,West,8.1199,8.1199,8.1199,1.0,8.1168,8.1168,sku_location_raw_fallback,1.0,1.0,633.35,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,winter_weather_sensitive,4
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,FR_PAR,Paris,France,West,8.5838,8.5838,8.5838,1.0,8.5656,8.5656,sku_location_raw_fallback,1.0,1.0,72.96,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,FR_PAR,Paris,France,West,7.7085,7.7085,7.7085,1.0,7.7521,7.7521,sku_location_raw_fallback,1.0,1.0,123.34,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,FR_PAR,Paris,France,West,7.6001,7.6001,7.6001,1.0,7.6118,7.6118,sku_location_raw_fallback,1.0,1.0,319.2,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,FR_PAR,Paris,France,West,8.4554,8.4554,8.4554,1.0,8.5242,8.5242,sku_location_raw_fallback,1.0,1.0,76.1,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,FR_PAR,Paris,France,West,6.8399,6.8399,6.8399,1.0,6.8434,6.8434,sku_location_raw_fallback,1.0,1.0,102.6,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,FR_PAR,Paris,France,West,5.9625,5.9625,5.9625,1.0,5.9207,5.9207,sku_location_raw_fallback,1.0,1.0,280.24,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,FR_PAR,Paris,France,West,7.7963,7.7963,7.7963,1.0,7.7774,7.7774,sku_location_raw_fallback,1.0,1.0,46.78,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,FR_PAR,Paris,France,West,6.0097,6.0097,6.0097,1.0,5.9601,5.9601,sku_location_raw_fallback,1.0,1.0,210.34,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,FR_PAR,Paris,France,West,6.7135,6.7135,6.7135,1.0,6.7311,6.7311,sku_location_raw_fallback,1.0,1.0,87.28,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,FR_PAR,Paris,France,West,5.1668,5.1668,5.1668,1.0,5.2385,5.2385,sku_location_raw_fallback,1.0,1.0,49.08,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,FR_PAR,Paris,France,West,5.469,5.469,5.469,1.0,5.4615,5.4615,sku_location_raw_fallback,1.0,1.0,43.75,4.67,0.31,1.45,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,IT_MIL,Milan,Italy,South,19.5282,19.5282,19.5282,1.0,19.5145,19.5145,sku_location_raw_fallback,1.0,1.0,146.46,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,IT_MIL,Milan,Italy,South,7.6124,7.6124,7.6124,1.0,7.6314,7.6314,sku_location_raw_fallback,1.0,1.0,137.02,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,IT_MIL,Milan,Italy,South,3.8492,3.8492,3.8492,1.0,3.8268,3.8268,sku_location_raw_fallback,1.0,1.0,558.14,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,IT_MIL,Milan,Italy,South,2.7408,2.7408,2.7408,1.0,2.6857,2.6857,sku_location_raw_fallback,1.0,1.0,106.89,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,summer_heat_sensitive,3
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,IT_MIL,Milan,Italy,South,5.4921,5.4921,5.4921,1.0,5.5154,5.5154,sku_location_raw_fallback,1.0,1.0,104.35,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,IT_MIL,Milan,Italy,South,1.8571,1.8571,1.8571,1.0,1.8758,1.8758,sku_location_raw_fallback,1.0,1.0,133.71,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,IT_MIL,Milan,Italy,South,7.5594,7.5594,7.5594,1.0,7.6436,7.6436,sku_location_raw_fallback,1.0,1.0,589.63,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,winter_weather_sensitive,4
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,IT_MIL,Milan,Italy,South,8.2567,8.2567,8.2567,1.0,8.303,8.303,sku_location_raw_fallback,1.0,1.0,70.18,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,IT_MIL,Milan,Italy,South,7.3469,7.3469,7.3469,1.0,7.4121,7.4121,sku_location_raw_fallback,1.0,1.0,117.55,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,IT_MIL,Milan,Italy,South,6.976,6.976,6.976,1.0,7.0066,7.0066,sku_location_raw_fallback,1.0,1.0,292.99,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,IT_MIL,Milan,Italy,South,8.3748,8.3748,8.3748,1.0,8.3968,8.3968,sku_location_raw_fallback,1.0,1.0,75.37,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,IT_MIL,Milan,Italy,South,6.6332,6.6332,6.6332,1.0,6.6356,6.6356,sku_location_raw_fallback,1.0,1.0,99.5,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,IT_MIL,Milan,Italy,South,5.675,5.675,5.675,1.0,5.6958,5.6958,sku_location_raw_fallback,1.0,1.0,266.73,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,IT_MIL,Milan,Italy,South,7.6805,7.6805,7.6805,1.0,7.6603,7.6603,sku_location_raw_fallback,1.0,1.0,46.08,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,IT_MIL,Milan,Italy,South,5.7912,5.7912,5.7912,1.0,5.7611,5.7611,sku_location_raw_fallback,1.0,1.0,202.69,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,IT_MIL,Milan,Italy,South,6.4875,6.4875,6.4875,1.0,6.538,6.538,sku_location_raw_fallback,1.0,1.0,84.34,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,IT_MIL,Milan,Italy,South,4.8898,4.8898,4.8898,1.0,4.9148,4.9148,sku_location_raw_fallback,1.0,1.0,46.45,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,IT_MIL,Milan,Italy,South,5.1411,5.1411,5.1411,1.0,5.1416,5.1416,sku_location_raw_fallback,1.0,1.0,41.13,5.31,-0.23,0.73,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,ES_MAD,Madrid,Spain,South,19.0401,19.0401,19.0401,1.0,19.3446,19.3446,sku_location_raw_fallback,1.0,1.0,142.8,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,ES_MAD,Madrid,Spain,South,7.5646,7.5646,7.5646,1.0,7.5746,7.5746,sku_location_raw_fallback,1.0,1.0,136.16,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,ES_MAD,Madrid,Spain,South,3.6461,3.6461,3.6461,1.0,3.6876,3.6876,sku_location_raw_fallback,1.0,1.0,528.68,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,ES_MAD,Madrid,Spain,South,2.6458,2.6458,2.6458,1.0,2.6196,2.6196,sku_location_raw_fallback,1.0,1.0,103.19,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,summer_heat_sensitive,3
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,ES_MAD,Madrid,Spain,South,5.3272,5.3272,5.3272,1.0,5.3506,5.3506,sku_location_raw_fallback,1.0,1.0,101.22,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,ES_MAD,Madrid,Spain,South,1.8603,1.8603,1.8603,1.0,1.8736,1.8736,sku_location_raw_fallback,1.0,1.0,133.94,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,ES_MAD,Madrid,Spain,South,7.6245,7.6245,7.6245,1.0,7.6168,7.6168,sku_location_raw_fallback,1.0,1.0,594.71,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,winter_weather_sensitive,4
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,ES_MAD,Madrid,Spain,South,7.8753,7.8753,7.8753,1.0,7.9189,7.9189,sku_location_raw_fallback,1.0,1.0,66.94,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,ES_MAD,Madrid,Spain,South,7.1272,7.1272,7.1272,1.0,7.2072,7.2072,sku_location_raw_fallback,1.0,1.0,114.04,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,ES_MAD,Madrid,Spain,South,6.9407,6.9407,6.9407,1.0,6.9628,6.9628,sku_location_raw_fallback,1.0,1.0,291.51,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,ES_MAD,Madrid,Spain,South,8.0263,8.0263,8.0263,1.0,7.9706,7.9706,sku_location_raw_fallback,1.0,1.0,72.24,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,ES_MAD,Madrid,Spain,South,6.4787,6.4787,6.4787,1.0,6.5053,6.5053,sku_location_raw_fallback,1.0,1.0,97.18,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,ES_MAD,Madrid,Spain,South,5.5855,5.5855,5.5855,1.0,5.6024,5.6024,sku_location_raw_fallback,1.0,1.0,262.52,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,ES_MAD,Madrid,Spain,South,7.2435,7.2435,7.2435,1.0,7.2443,7.2443,sku_location_raw_fallback,1.0,1.0,43.46,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,ES_MAD,Madrid,Spain,South,5.6326,5.6326,5.6326,1.0,5.6341,5.6341,sku_location_raw_fallback,1.0,1.0,197.14,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,ES_MAD,Madrid,Spain,South,6.449,6.449,6.449,1.0,6.4565,6.4565,sku_location_raw_fallback,1.0,1.0,83.84,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,ES_MAD,Madrid,Spain,South,4.5974,4.5974,4.5974,1.0,4.6001,4.6001,sku_location_raw_fallback,1.0,1.0,43.68,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,ES_MAD,Madrid,Spain,South,5.0179,5.0179,5.0179,1.0,5.0533,5.0533,sku_location_raw_fallback,1.0,1.0,40.14,7.12,-0.6,0.77,0.0,0,0,0,0,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,RO_BUC,Bucharest,Romania,East,28.1692,28.1692,28.1692,1.0,28.2029,28.2029,sku_location_raw_fallback,1.0,1.0,211.27,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,promotion_travel_sensitive,1
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,RO_BUC,Bucharest,Romania,East,8.5861,8.5861,8.5861,1.0,8.7643,8.7643,sku_location_raw_fallback,1.0,1.0,154.55,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,RO_BUC,Bucharest,Romania,East,3.767,3.767,3.767,1.0,3.8531,3.8531,sku_location_raw_fallback,1.0,1.0,546.21,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-AC-REFILL,Kit incarcare clima R134a/R1234yf,ac_cooling,unknown,RO_BUC,Bucharest,Romania,East,3.1903,3.1903,3.1903,1.0,3.121,3.121,sku_location_raw_fallback,1.0,1.0,124.42,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,summer_heat_sensitive,3
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-CABIN-CARBON,Filtru habitaclu cu carbon,filters,unknown,RO_BUC,Bucharest,Romania,East,5.4196,5.4196,5.4196,1.0,5.4569,5.4569,sku_location_raw_fallback,1.0,1.0,102.97,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-SUMMER-TIRE-205,Anvelopa vara 205/55R16,tires,unknown,RO_BUC,Bucharest,Romania,East,1.9186,1.9186,1.9186,1.0,1.8584,1.8584,sku_location_raw_fallback,1.0,1.0,138.14,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-WINTER-TIRE-205,Anvelopa iarna 205/55R16,tires,unknown,RO_BUC,Bucharest,Romania,East,8.2171,8.2171,8.2171,1.0,8.9341,8.9341,sku_location_raw_fallback,1.0,1.0,640.93,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,winter_weather_sensitive,4
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-ANTIFREEZE-G12,Antigel G12 concentrat 1L,coolant,unknown,RO_BUC,Bucharest,Romania,East,7.9248,7.9248,7.9248,1.0,8.0814,8.0814,sku_location_raw_fallback,1.0,1.0,67.36,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-COOLANT-PREMIX,Lichid racire premix 5L,coolant,unknown,RO_BUC,Bucharest,Romania,East,7.3333,7.3333,7.3333,1.0,7.2007,7.2007,sku_location_raw_fallback,1.0,1.0,117.33,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-OIL-5W30-5L,Ulei motor 5W30 5L,maintenance,unknown,RO_BUC,Bucharest,Romania,East,8.5005,8.5005,8.5005,1.0,8.4475,8.4475,sku_location_raw_fallback,1.0,1.0,357.02,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-OIL-FILTER,Filtru ulei,maintenance,unknown,RO_BUC,Bucharest,Romania,East,9.0855,9.0855,9.0855,1.0,9.1711,9.1711,sku_location_raw_fallback,1.0,1.0,81.77,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-AIR-FILTER,Filtru aer motor,filters,unknown,RO_BUC,Bucharest,Romania,East,6.6143,6.6143,6.6143,1.0,6.521,6.521,sku_location_raw_fallback,1.0,1.0,99.22,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-BRAKE-PADS-F,Placute frana fata,brakes,unknown,RO_BUC,Bucharest,Romania,East,5.9523,5.9523,5.9523,1.0,5.8686,5.8686,sku_location_raw_fallback,1.0,1.0,279.76,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-HEADLIGHT-H7,Bec far H7,lighting,unknown,RO_BUC,Bucharest,Romania,East,7.5457,7.5457,7.5457,1.0,7.4992,7.4992,sku_location_raw_fallback,1.0,1.0,45.27,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-RUBBER-MATS,Covorase cauciuc Peugeot,accessories,unknown,RO_BUC,Bucharest,Romania,East,5.7148,5.7148,5.7148,1.0,5.7434,5.7434,sku_location_raw_fallback,1.0,1.0,200.02,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-ADBLUE-10L,AdBlue 10L,consumables,unknown,RO_BUC,Bucharest,Romania,East,6.525,6.525,6.525,1.0,6.5033,6.5033,sku_location_raw_fallback,1.0,1.0,84.83,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-BRAKE-FLUID-DOT4,Lichid frana DOT4 1L,brakes,unknown,RO_BUC,Bucharest,Romania,East,5.4699,5.4699,5.4699,1.0,5.3395,5.3395,sku_location_raw_fallback,1.0,1.0,51.96,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-14,14,2026-01-14T18:00:00,PEU-SPARK-PLUG,Bujie benzina,maintenance,unknown,RO_BUC,Bucharest,Romania,East,5.9976,5.9976,5.9976,1.0,5.7482,5.7482,sku_location_raw_fallback,1.0,1.0,47.98,-1.57,0.6,1.56,4.71,0,0,0,1,none,1.0,salary_event_sensitive,0
2026-05-12T08:45:37Z,2026-01-15,15,2026-01-15T18:00:00,PEU-WF-WINTER-5L,Lichid parbriz iarna -20C 5L,winter_fluids,unknown,FI_HEL,Helsinki,Finland,Nordic,43.8522,43.8522,43.8522,1.0,44.8411,44.8411,sku_location_raw_fallback,1.0,1.0,328.89,-6.58,-0.48,1.01,7.66,0,1,0,0,none,1.0,promotion_travel_sensitive,1
2026-05-12T08:45:37Z,2026-01-15,15,2026-01-15T18:00:00,PEU-WIPER-650,Stergatoare fata 650mm,wipers,unknown,FI_HEL,Helsinki,Finland,Nordic,9.0197,9.0197,9.0197,1.0,9.1369,9.1369,sku_location_raw_fallback,1.0,1.0,162.35,-6.58,-0.48,1.01,7.66,0,1,0,0,none,1.0,fast_moving_stable,2
2026-05-12T08:45:37Z,2026-01-15,15,2026-01-15T18:00:00,PEU-BATT-70AH,Baterie 70Ah AGM/EFB,battery,unknown,FI_HEL,Helsinki,Finland,Nordic,6.615,6.615,6.615,1.0,6.6358,6.6358,sku_location_raw_fallback,1.0,1.0,959.18,-6.58,-0.48,1.01,7.66,0,1,0,0,none,1.0,fast_moving_stable,2
