timestamp,timestamp_utc,date,location_id,city,country_code,is_payday,is_payday_window,is_holiday,is_school_holiday,event_name,event_type,affected_categories,event_multiplier,promotion_flag,service_campaign_flag
2023-11-17T00:00:00+01:00,2023-11-16T23:00:00+00:00,2023-11-17,PL_WAW,Warsaw,PL,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2023-11-18T00:00:00+01:00,2023-11-17T23:00:00+00:00,2023-11-18,PL_WAW,Warsaw,PL,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2023-11-19T00:00:00+01:00,2023-11-18T23:00:00+00:00,2023-11-19,PL_WAW,Warsaw,PL,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2023-11-20T00:00:00+01:00,2023-11-19T23:00:00+00:00,2023-11-20,PL_WAW,Warsaw,PL,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2023-11-21T00:00:00+01:00,2023-11-20T23:00:00+00:00,2023-11-21,PL_WAW,Warsaw,PL,0,0,0,0,black_friday_service_promo|winter_readiness_campaign,promotion|seasonal_campaign,maintenance|filters|accessories|tires|winter_fluids|battery|wipers|coolant|lighting,1.298,1,1
2023-11-22T00:00:00+01:00,2023-11-21T23:00:00+00:00,2023-11-22,PL_WAW,Warsaw,PL,0,0,0,0,black_friday_service_promo|winter_readiness_campaign,promotion|seasonal_campaign,maintenance|filters|accessories|tires|winter_fluids|battery|wipers|coolant|lighting,1.298,1,1
2023-11-23T00:00:00+01:00,2023-11-22T23:00:00+00:00,2023-11-23,PL_WAW,Warsaw,PL,0,0,0,0,black_friday_service_promo|winter_readiness_campaign,promotion|seasonal_campaign,maintenance|filters|accessories|tires|winter_fluids|battery|wipers|coolant|lighting,1.298,1,1
2023-11-24T00:00:00+01:00,2023-11-23T23:00:00+00:00,2023-11-24,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|black_friday_service_promo|winter_readiness_campaign,payday|promotion|seasonal_campaign,maintenance|brakes|tires|battery|filters|accessories|winter_fluids|wipers|coolant|lighting,1.376,1,1
2023-11-25T00:00:00+01:00,2023-11-24T23:00:00+00:00,2023-11-25,PL_WAW,Warsaw,PL,1,1,0,0,salary_window|black_friday_service_promo|winter_readiness_campaign,payday|promotion|seasonal_campaign,maintenance|brakes|tires|battery|filters|accessories|winter_fluids|wipers|coolant|lighting,1.428,1,1
2023-11-26T00:00:00+01:00,2023-11-25T23:00:00+00:00,2023-11-26,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|black_friday_service_promo|winter_readiness_campaign,payday|promotion|seasonal_campaign,maintenance|brakes|tires|battery|filters|accessories|winter_fluids|wipers|coolant|lighting,1.376,1,1
2023-11-27T00:00:00+01:00,2023-11-26T23:00:00+00:00,2023-11-27,PL_WAW,Warsaw,PL,0,0,0,0,black_friday_service_promo|winter_readiness_campaign,promotion|seasonal_campaign,maintenance|filters|accessories|tires|winter_fluids|battery|wipers|coolant|lighting,1.298,1,1
2023-11-28T00:00:00+01:00,2023-11-27T23:00:00+00:00,2023-11-28,PL_WAW,Warsaw,PL,0,0,0,0,winter_readiness_campaign,seasonal_campaign,winter_fluids|battery|wipers|tires|coolant|lighting|accessories,1.1,0,1
2023-11-29T00:00:00+01:00,2023-11-28T23:00:00+00:00,2023-11-29,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|winter_readiness_campaign,payday|seasonal_campaign,maintenance|brakes|tires|battery|winter_fluids|wipers|coolant|lighting|accessories,1.166,0,1
2023-11-30T00:00:00+01:00,2023-11-29T23:00:00+00:00,2023-11-30,PL_WAW,Warsaw,PL,1,1,0,0,salary_window|winter_readiness_campaign,payday|seasonal_campaign,maintenance|brakes|tires|battery|winter_fluids|wipers|coolant|lighting|accessories,1.21,0,1
2023-12-09T00:00:00+01:00,2023-12-08T23:00:00+00:00,2023-12-09,PL_WAW,Warsaw,PL,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2023-12-10T00:00:00+01:00,2023-12-09T23:00:00+00:00,2023-12-10,PL_WAW,Warsaw,PL,1,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.1,0,0
2023-12-11T00:00:00+01:00,2023-12-10T23:00:00+00:00,2023-12-11,PL_WAW,Warsaw,PL,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2023-12-15T00:00:00+01:00,2023-12-14T23:00:00+00:00,2023-12-15,PL_WAW,Warsaw,PL,0,0,0,0,winter_travel_window,holiday_travel,winter_fluids|wipers|battery|maintenance|lighting,1.15,0,0
2023-12-16T00:00:00+01:00,2023-12-15T23:00:00+00:00,2023-12-16,PL_WAW,Warsaw,PL,0,0,0,0,winter_travel_window,holiday_travel,winter_fluids|wipers|battery|maintenance|lighting,1.15,0,0
2023-12-17T00:00:00+01:00,2023-12-16T23:00:00+00:00,2023-12-17,PL_WAW,Warsaw,PL,0,0,0,0,winter_travel_window,holiday_travel,winter_fluids|wipers|battery|maintenance|lighting,1.15,0,0
2023-12-18T00:00:00+01:00,2023-12-17T23:00:00+00:00,2023-12-18,PL_WAW,Warsaw,PL,0,0,0,0,winter_travel_window,holiday_travel,winter_fluids|wipers|battery|maintenance|lighting,1.15,0,0
2023-12-19T00:00:00+01:00,2023-12-18T23:00:00+00:00,2023-12-19,PL_WAW,Warsaw,PL,0,0,0,0,winter_travel_window,holiday_travel,winter_fluids|wipers|battery|maintenance|lighting,1.15,0,0
2023-12-20T00:00:00+01:00,2023-12-19T23:00:00+00:00,2023-12-20,PL_WAW,Warsaw,PL,0,0,0,0,winter_travel_window,holiday_travel,winter_fluids|wipers|battery|maintenance|lighting,1.15,0,0
2023-12-21T00:00:00+01:00,2023-12-20T23:00:00+00:00,2023-12-21,PL_WAW,Warsaw,PL,0,0,0,0,winter_travel_window,holiday_travel,winter_fluids|wipers|battery|maintenance|lighting,1.15,0,0
2023-12-22T00:00:00+01:00,2023-12-21T23:00:00+00:00,2023-12-22,PL_WAW,Warsaw,PL,0,0,0,0,winter_travel_window,holiday_travel,winter_fluids|wipers|battery|maintenance|lighting,1.15,0,0
2023-12-23T00:00:00+01:00,2023-12-22T23:00:00+00:00,2023-12-23,PL_WAW,Warsaw,PL,0,0,0,0,winter_travel_window,holiday_travel,winter_fluids|wipers|battery|maintenance|lighting,1.15,0,0
2023-12-24T00:00:00+01:00,2023-12-23T23:00:00+00:00,2023-12-24,PL_WAW,Warsaw,PL,0,1,1,1,salary_window|winter_holiday|winter_travel_window,payday|public_holiday|holiday_travel,maintenance|brakes|tires|battery|winter_fluids|wipers|lighting,0.914,0,0
2023-12-25T00:00:00+01:00,2023-12-24T23:00:00+00:00,2023-12-25,PL_WAW,Warsaw,PL,1,1,1,1,salary_window|winter_holiday|winter_travel_window,payday|public_holiday|holiday_travel,maintenance|brakes|tires|battery|winter_fluids|wipers|lighting,0.949,0,0
2023-12-26T00:00:00+01:00,2023-12-25T23:00:00+00:00,2023-12-26,PL_WAW,Warsaw,PL,0,1,1,1,salary_window|winter_holiday|winter_travel_window,payday|public_holiday|holiday_travel,maintenance|brakes|tires|battery|winter_fluids|wipers|lighting,0.914,0,0
2023-12-27T00:00:00+01:00,2023-12-26T23:00:00+00:00,2023-12-27,PL_WAW,Warsaw,PL,0,0,0,0,winter_travel_window,holiday_travel,winter_fluids|wipers|battery|maintenance|lighting,1.15,0,0
2023-12-28T00:00:00+01:00,2023-12-27T23:00:00+00:00,2023-12-28,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|winter_travel_window,payday|holiday_travel,maintenance|brakes|tires|battery|winter_fluids|wipers|lighting,1.219,0,0
2023-12-29T00:00:00+01:00,2023-12-28T23:00:00+00:00,2023-12-29,PL_WAW,Warsaw,PL,1,1,0,0,salary_window|winter_travel_window,payday|holiday_travel,maintenance|brakes|tires|battery|winter_fluids|wipers|lighting,1.265,0,0
2023-12-30T00:00:00+01:00,2023-12-29T23:00:00+00:00,2023-12-30,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|winter_travel_window,payday|holiday_travel,maintenance|brakes|tires|battery|winter_fluids|wipers|lighting,1.219,0,0
2023-12-31T00:00:00+01:00,2023-12-30T23:00:00+00:00,2023-12-31,PL_WAW,Warsaw,PL,0,0,0,0,winter_travel_window,holiday_travel,winter_fluids|wipers|battery|maintenance|lighting,1.15,0,0
2024-01-01T00:00:00+01:00,2023-12-31T23:00:00+00:00,2024-01-01,PL_WAW,Warsaw,PL,0,0,1,0,new_year_closed,public_holiday,,0.65,0,0
2024-01-09T00:00:00+01:00,2024-01-08T23:00:00+00:00,2024-01-09,PL_WAW,Warsaw,PL,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2024-01-10T00:00:00+01:00,2024-01-09T23:00:00+00:00,2024-01-10,PL_WAW,Warsaw,PL,1,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.1,0,0
2024-01-11T00:00:00+01:00,2024-01-10T23:00:00+00:00,2024-01-11,PL_WAW,Warsaw,PL,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2024-01-24T00:00:00+01:00,2024-01-23T23:00:00+00:00,2024-01-24,PL_WAW,Warsaw,PL,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2024-01-25T00:00:00+01:00,2024-01-24T23:00:00+00:00,2024-01-25,PL_WAW,Warsaw,PL,1,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.1,0,0
2024-01-26T00:00:00+01:00,2024-01-25T23:00:00+00:00,2024-01-26,PL_WAW,Warsaw,PL,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2024-01-30T00:00:00+01:00,2024-01-29T23:00:00+00:00,2024-01-30,PL_WAW,Warsaw,PL,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2024-01-31T00:00:00+01:00,2024-01-30T23:00:00+00:00,2024-01-31,PL_WAW,Warsaw,PL,1,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.1,0,0
2024-02-09T00:00:00+01:00,2024-02-08T23:00:00+00:00,2024-02-09,PL_WAW,Warsaw,PL,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2024-02-10T00:00:00+01:00,2024-02-09T23:00:00+00:00,2024-02-10,PL_WAW,Warsaw,PL,1,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.1,0,0
2024-02-11T00:00:00+01:00,2024-02-10T23:00:00+00:00,2024-02-11,PL_WAW,Warsaw,PL,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2024-02-24T00:00:00+01:00,2024-02-23T23:00:00+00:00,2024-02-24,PL_WAW,Warsaw,PL,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2024-02-25T00:00:00+01:00,2024-02-24T23:00:00+00:00,2024-02-25,PL_WAW,Warsaw,PL,1,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.1,0,0
2024-02-26T00:00:00+01:00,2024-02-25T23:00:00+00:00,2024-02-26,PL_WAW,Warsaw,PL,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2024-02-28T00:00:00+01:00,2024-02-27T23:00:00+00:00,2024-02-28,PL_WAW,Warsaw,PL,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2024-02-29T00:00:00+01:00,2024-02-28T23:00:00+00:00,2024-02-29,PL_WAW,Warsaw,PL,1,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.1,0,0
2024-03-09T00:00:00+01:00,2024-03-08T23:00:00+00:00,2024-03-09,PL_WAW,Warsaw,PL,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2024-03-10T00:00:00+01:00,2024-03-09T23:00:00+00:00,2024-03-10,PL_WAW,Warsaw,PL,1,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.1,0,0
2024-03-11T00:00:00+01:00,2024-03-10T23:00:00+00:00,2024-03-11,PL_WAW,Warsaw,PL,0,1,0,0,salary_window,payday,maintenance|brakes|tires|battery,1.06,0,0
2024-03-20T00:00:00+01:00,2024-03-19T23:00:00+00:00,2024-03-20,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign,seasonal_campaign,summer_fluids|filters|tires|maintenance,1.08,0,1
2024-03-21T00:00:00+01:00,2024-03-20T23:00:00+00:00,2024-03-21,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign,seasonal_campaign,summer_fluids|filters|tires|maintenance,1.08,0,1
2024-03-22T00:00:00+01:00,2024-03-21T23:00:00+00:00,2024-03-22,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign,seasonal_campaign,summer_fluids|filters|tires|maintenance,1.08,0,1
2024-03-23T00:00:00+01:00,2024-03-22T23:00:00+00:00,2024-03-23,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign,seasonal_campaign,summer_fluids|filters|tires|maintenance,1.08,0,1
2024-03-24T00:00:00+01:00,2024-03-23T23:00:00+00:00,2024-03-24,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|spring_service_campaign,payday|seasonal_campaign,maintenance|brakes|tires|battery|summer_fluids|filters,1.145,0,1
2024-03-25T00:00:00+01:00,2024-03-24T23:00:00+00:00,2024-03-25,PL_WAW,Warsaw,PL,1,1,0,0,salary_window|spring_service_campaign,payday|seasonal_campaign,maintenance|brakes|tires|battery|summer_fluids|filters,1.188,0,1
2024-03-26T00:00:00+01:00,2024-03-25T23:00:00+00:00,2024-03-26,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|spring_service_campaign,payday|seasonal_campaign,maintenance|brakes|tires|battery|summer_fluids|filters,1.145,0,1
2024-03-27T00:00:00+01:00,2024-03-26T23:00:00+00:00,2024-03-27,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign,seasonal_campaign,summer_fluids|filters|tires|maintenance,1.08,0,1
2024-03-28T00:00:00+01:00,2024-03-27T23:00:00+00:00,2024-03-28,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|easter_travel_window|spring_service_campaign,payday|holiday_travel|seasonal_campaign,maintenance|brakes|tires|battery|wipers|consumables|summer_fluids|filters,1.282,0,1
2024-03-29T00:00:00+01:00,2024-03-28T23:00:00+00:00,2024-03-29,PL_WAW,Warsaw,PL,1,1,0,0,salary_window|easter_travel_window|spring_service_campaign,payday|holiday_travel|seasonal_campaign,maintenance|brakes|tires|battery|wipers|consumables|summer_fluids|filters,1.331,0,1
2024-03-30T00:00:00+01:00,2024-03-29T23:00:00+00:00,2024-03-30,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|easter_travel_window|spring_service_campaign,payday|holiday_travel|seasonal_campaign,maintenance|brakes|tires|battery|wipers|consumables|summer_fluids|filters,1.282,0,1
2024-03-31T00:00:00+01:00,2024-03-30T23:00:00+00:00,2024-03-31,PL_WAW,Warsaw,PL,0,0,1,0,easter_travel_window|spring_service_campaign,holiday_travel|seasonal_campaign,maintenance|wipers|brakes|consumables|summer_fluids|filters|tires,1.21,0,1
2024-04-01T00:00:00+02:00,2024-03-31T22:00:00+00:00,2024-04-01,PL_WAW,Warsaw,PL,0,0,1,0,easter_travel_window|spring_service_campaign|pollen_filter_season,holiday_travel|seasonal_campaign|seasonal_demand,maintenance|wipers|brakes|consumables|summer_fluids|filters|tires,1.27,0,1
2024-04-02T00:00:00+02:00,2024-04-01T22:00:00+00:00,2024-04-02,PL_WAW,Warsaw,PL,0,0,0,0,easter_travel_window|spring_service_campaign|pollen_filter_season,holiday_travel|seasonal_campaign|seasonal_demand,maintenance|wipers|brakes|consumables|summer_fluids|filters|tires,1.27,0,1
2024-04-03T00:00:00+02:00,2024-04-02T22:00:00+00:00,2024-04-03,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-04T00:00:00+02:00,2024-04-03T22:00:00+00:00,2024-04-04,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-05T00:00:00+02:00,2024-04-04T22:00:00+00:00,2024-04-05,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-06T00:00:00+02:00,2024-04-05T22:00:00+00:00,2024-04-06,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-07T00:00:00+02:00,2024-04-06T22:00:00+00:00,2024-04-07,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-08T00:00:00+02:00,2024-04-07T22:00:00+00:00,2024-04-08,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-09T00:00:00+02:00,2024-04-08T22:00:00+00:00,2024-04-09,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|spring_service_campaign|pollen_filter_season,payday|seasonal_campaign|seasonal_demand,maintenance|brakes|tires|battery|summer_fluids|filters,1.202,0,1
2024-04-10T00:00:00+02:00,2024-04-09T22:00:00+00:00,2024-04-10,PL_WAW,Warsaw,PL,1,1,0,0,salary_window|spring_service_campaign|pollen_filter_season,payday|seasonal_campaign|seasonal_demand,maintenance|brakes|tires|battery|summer_fluids|filters,1.247,0,1
2024-04-11T00:00:00+02:00,2024-04-10T22:00:00+00:00,2024-04-11,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|spring_service_campaign|pollen_filter_season,payday|seasonal_campaign|seasonal_demand,maintenance|brakes|tires|battery|summer_fluids|filters,1.202,0,1
2024-04-12T00:00:00+02:00,2024-04-11T22:00:00+00:00,2024-04-12,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-13T00:00:00+02:00,2024-04-12T22:00:00+00:00,2024-04-13,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-14T00:00:00+02:00,2024-04-13T22:00:00+00:00,2024-04-14,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-15T00:00:00+02:00,2024-04-14T22:00:00+00:00,2024-04-15,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-16T00:00:00+02:00,2024-04-15T22:00:00+00:00,2024-04-16,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-17T00:00:00+02:00,2024-04-16T22:00:00+00:00,2024-04-17,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-18T00:00:00+02:00,2024-04-17T22:00:00+00:00,2024-04-18,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-19T00:00:00+02:00,2024-04-18T22:00:00+00:00,2024-04-19,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-20T00:00:00+02:00,2024-04-19T22:00:00+00:00,2024-04-20,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-21T00:00:00+02:00,2024-04-20T22:00:00+00:00,2024-04-21,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-22T00:00:00+02:00,2024-04-21T22:00:00+00:00,2024-04-22,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-23T00:00:00+02:00,2024-04-22T22:00:00+00:00,2024-04-23,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-24T00:00:00+02:00,2024-04-23T22:00:00+00:00,2024-04-24,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|spring_service_campaign|pollen_filter_season,payday|seasonal_campaign|seasonal_demand,maintenance|brakes|tires|battery|summer_fluids|filters,1.202,0,1
2024-04-25T00:00:00+02:00,2024-04-24T22:00:00+00:00,2024-04-25,PL_WAW,Warsaw,PL,1,1,0,0,salary_window|spring_service_campaign|pollen_filter_season,payday|seasonal_campaign|seasonal_demand,maintenance|brakes|tires|battery|summer_fluids|filters,1.247,0,1
2024-04-26T00:00:00+02:00,2024-04-25T22:00:00+00:00,2024-04-26,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|spring_service_campaign|pollen_filter_season,payday|seasonal_campaign|seasonal_demand,maintenance|brakes|tires|battery|summer_fluids|filters,1.202,0,1
2024-04-27T00:00:00+02:00,2024-04-26T22:00:00+00:00,2024-04-27,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-28T00:00:00+02:00,2024-04-27T22:00:00+00:00,2024-04-28,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-04-29T00:00:00+02:00,2024-04-28T22:00:00+00:00,2024-04-29,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|spring_service_campaign|pollen_filter_season,payday|seasonal_campaign|seasonal_demand,maintenance|brakes|tires|battery|summer_fluids|filters,1.202,0,1
2024-04-30T00:00:00+02:00,2024-04-29T22:00:00+00:00,2024-04-30,PL_WAW,Warsaw,PL,1,1,0,0,salary_window|spring_service_campaign|pollen_filter_season,payday|seasonal_campaign|seasonal_demand,maintenance|brakes|tires|battery|summer_fluids|filters,1.247,0,1
2024-05-01T00:00:00+02:00,2024-04-30T22:00:00+00:00,2024-05-01,PL_WAW,Warsaw,PL,0,0,1,0,may_day|spring_service_campaign|pollen_filter_season,public_holiday|seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,0.93,0,1
2024-05-02T00:00:00+02:00,2024-05-01T22:00:00+00:00,2024-05-02,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-05-03T00:00:00+02:00,2024-05-02T22:00:00+00:00,2024-05-03,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-05-04T00:00:00+02:00,2024-05-03T22:00:00+00:00,2024-05-04,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-05-05T00:00:00+02:00,2024-05-04T22:00:00+00:00,2024-05-05,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-05-06T00:00:00+02:00,2024-05-05T22:00:00+00:00,2024-05-06,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-05-07T00:00:00+02:00,2024-05-06T22:00:00+00:00,2024-05-07,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-05-08T00:00:00+02:00,2024-05-07T22:00:00+00:00,2024-05-08,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-05-09T00:00:00+02:00,2024-05-08T22:00:00+00:00,2024-05-09,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|spring_service_campaign|pollen_filter_season,payday|seasonal_campaign|seasonal_demand,maintenance|brakes|tires|battery|summer_fluids|filters,1.202,0,1
2024-05-10T00:00:00+02:00,2024-05-09T22:00:00+00:00,2024-05-10,PL_WAW,Warsaw,PL,1,1,0,0,salary_window|spring_service_campaign|pollen_filter_season,payday|seasonal_campaign|seasonal_demand,maintenance|brakes|tires|battery|summer_fluids|filters,1.247,0,1
2024-05-11T00:00:00+02:00,2024-05-10T22:00:00+00:00,2024-05-11,PL_WAW,Warsaw,PL,0,1,0,0,salary_window|spring_service_campaign|pollen_filter_season,payday|seasonal_campaign|seasonal_demand,maintenance|brakes|tires|battery|summer_fluids|filters,1.202,0,1
2024-05-12T00:00:00+02:00,2024-05-11T22:00:00+00:00,2024-05-12,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-05-13T00:00:00+02:00,2024-05-12T22:00:00+00:00,2024-05-13,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-05-14T00:00:00+02:00,2024-05-13T22:00:00+00:00,2024-05-14,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-05-15T00:00:00+02:00,2024-05-14T22:00:00+00:00,2024-05-15,PL_WAW,Warsaw,PL,0,0,0,0,spring_service_campaign|pollen_filter_season,seasonal_campaign|seasonal_demand,summer_fluids|filters|tires|maintenance,1.134,0,1
2024-05-16T00:00:00+02:00,2024-05-15T22:00:00+00:00,2024-05-16,PL_WAW,Warsaw,PL,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2024-05-17T00:00:00+02:00,2024-05-16T22:00:00+00:00,2024-05-17,PL_WAW,Warsaw,PL,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2024-05-18T00:00:00+02:00,2024-05-17T22:00:00+00:00,2024-05-18,PL_WAW,Warsaw,PL,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
2024-05-19T00:00:00+02:00,2024-05-18T22:00:00+00:00,2024-05-19,PL_WAW,Warsaw,PL,0,0,0,0,pollen_filter_season,seasonal_demand,filters,1.05,0,0
